T,M3 F1,M3 P1,M3 V1,M3 A1,M3 F2,M3 P2,M3 V2,M3 A2,M3 F3,M3 P3,M3 V3,M3 A3,M3 F4,M3 P4,M3 V4,M3 A4,M3 F5,M3 P5,M3 V5,M3 A5
20.48,5.60794,0.61795,-0.16940,0.92777,4.32378,0.65335,-0.07184,-1.22220,4.52870,0.64649,0.10138,-1.06155,4.65165,0.64786,-0.13472,-1.19666,5.80603,0.61520,0.18217,0.90448
20.52,5.88800,0.61438,-0.13510,1.19362,4.43990,0.64950,-0.12291,-1.10258,4.37843,0.65005,0.05336,-1.31086,4.85657,0.64155,-0.18674,-0.68163,5.53963,0.62344,0.20790,0.45786
20.56,6.09291,0.60670,-0.08842,1.66538,4.67897,0.64319,-0.16883,-0.82614,4.32378,0.65088,-0.00133,-1.56772,5.17761,0.63139,-0.20027,0.06921,5.20493,0.63194,0.22371,-0.10997
20.60,6.20903,0.60478,0.01086,1.82616,4.97952,0.63496,-0.18998,-0.46183,4.39892,0.65115,-0.08099,-1.56851,5.50548,0.62344,-0.16464,0.48168,4.87706,0.64264,0.20466,-0.80682
20.64,6.18854,0.60917,0.07851,1.51730,5.30739,0.62838,-0.21018,0.05320,4.57652,0.64402,-0.14921,-1.04131,5.75821,0.61960,-0.14959,0.63532,4.63116,0.64950,0.15149,-1.33468
20.68,6.07925,0.61219,0.12367,1.28625,5.64209,0.61713,-0.19951,0.86134,4.82242,0.63688,-0.16369,-0.48234,5.99729,0.61164,-0.13186,1.12984,4.43307,0.65444,0.09642,-1.76568
20.72,5.87433,0.61795,0.18160,0.96601,5.92898,0.61027,-0.13491,1.48514,5.13663,0.63112,-0.17531,-0.15761,6.12707,0.60670,-0.06193,1.65135,4.33744,0.65883,0.00476,-1.98045
20.76,5.58062,0.62700,0.22447,0.15575,6.12024,0.60615,-0.06231,1.64950,5.47133,0.62289,-0.17988,0.24150,6.14073,0.60642,0.01810,1.75668,4.41258,0.65472,-0.08308,-1.66789
20.80,5.28007,0.63908,0.19513,-0.66827,6.24319,0.60533,0.01105,1.45669,5.76504,0.61603,-0.16426,0.81171,6.07925,0.60862,0.08956,1.54800,4.55602,0.65060,-0.13510,-1.13367
20.84,4.97952,0.64319,0.14482,-0.92380,6.21587,0.60862,0.05012,1.30292,6.01778,0.60862,-0.11700,1.41011,5.88116,0.61411,0.14616,1.16662,4.80876,0.64374,-0.17188,-0.61467
20.88,4.67897,0.64923,0.11757,-1.02993,6.07925,0.60862,0.10252,1.37915,6.16805,0.60560,-0.04097,1.72188,5.64209,0.62097,0.18255,0.73417,5.12297,0.63606,-0.18655,-0.09925
20.92,4.50138,0.65362,0.07032,-1.26270,5.85384,0.61575,0.17398,1.12560,6.19537,0.60533,0.03621,1.63296,5.34838,0.62865,0.21133,0.14292,5.41668,0.62700,-0.16293,0.08350
20.96,4.39209,0.65527,0.01181,-1.41435,5.54646,0.62399,0.20923,0.47864,6.14756,0.60917,0.09737,1.34117,5.00684,0.63935,0.20142,-0.60515,5.73772,0.62536,-0.17779,0.25844
21.00,4.39892,0.65390,-0.03811,-1.62951,5.23226,0.63359,0.21438,-0.24666,5.96313,0.61411,0.13587,1.18833,4.76094,0.64621,0.15321,-1.14664,5.99045,0.61246,-0.17855,1.16027
21.04,4.54236,0.65390,-0.12253,-1.67570,4.89755,0.64264,0.17874,-0.75561,5.70357,0.61960,0.18351,1.14955,4.56285,0.65115,0.10442,-1.51875,6.14073,0.60615,-0.07375,1.81412
21.08,4.76777,0.64374,-0.19570,-1.14426,4.63116,0.64731,0.14711,-1.09847,5.39619,0.62783,0.24391,0.64551,4.40575,0.65554,0.03220,-1.79493,6.20903,0.60834,0.00248,1.67543
21.12,5.03417,0.63633,-0.22181,-0.37688,4.46039,0.65472,0.10233,-1.63560,5.08881,0.63990,0.27192,-0.69063,4.41258,0.65472,-0.05831,-1.60278,6.14756,0.60780,0.05164,1.57963
21.16,5.36204,0.62536,-0.22352,0.37410,4.34427,0.65746,0.01201,-2.01658,4.78143,0.65390,0.19551,-2.11530,4.51504,0.64896,-0.10747,-1.12467,5.97679,0.61054,0.13186,1.33098
21.20,5.66258,0.61713,-0.18617,0.96667,4.39209,0.65554,-0.07775,-1.90582,4.54919,0.65829,0.05221,-2.35243,4.68581,0.64539,-0.13663,-0.83990,5.75821,0.61987,0.17512,0.71432
21.24,5.91532,0.61027,-0.13949,1.36499,4.55602,0.65088,-0.15549,-1.37002,4.42624,0.65499,-0.02916,-1.66313,4.96586,0.63880,-0.17455,-0.54322,5.42351,0.62591,0.18503,0.14371
21.28,6.10658,0.60533,-0.07317,1.63600,4.77460,0.64182,-0.19665,-0.59152,4.39209,0.65417,-0.06593,-1.18502,5.26641,0.63057,-0.18998,-0.03573,5.10247,0.63469,0.18389,-0.38336
21.32,6.17488,0.60450,-0.00591,1.78156,5.08198,0.63332,-0.19284,-0.01217,4.48089,0.65033,-0.10805,-1.04276,5.56013,0.62261,-0.17855,0.51913,4.81559,0.64155,0.15587,-0.90831
21.36,6.14756,0.60423,0.07394,1.76436,5.40302,0.62673,-0.18579,0.30383,4.65165,0.64566,-0.14901,-0.94418,5.84701,0.61575,-0.14711,1.04051,4.54236,0.64786,0.10766,-1.32423
21.40,5.98362,0.61054,0.14978,1.36155,5.70357,0.61877,-0.17950,0.80351,4.92488,0.63880,-0.19723,-0.54970,6.03144,0.60999,-0.09147,1.43300,4.39209,0.65060,0.04459,-1.57169
21.44,5.74455,0.61767,0.18751,0.78194,5.96996,0.60999,-0.12100,1.29657,5.21859,0.62783,-0.19742,-0.00423,6.14073,0.60807,-0.02420,1.58121,4.36477,0.65170,-0.02553,-1.58571
21.48,5.47133,0.62536,0.21800,0.07384,6.12707,0.60972,-0.06498,1.53027,5.51914,0.62316,-0.19170,0.45045,6.14756,0.60807,0.04268,1.49586,4.39892,0.64841,-0.09204,-1.30200
21.52,5.15029,0.63743,0.19360,-0.61454,6.19537,0.60478,-0.00629,1.80882,5.81969,0.61219,-0.17093,1.08008,6.02461,0.61164,0.10366,1.18700,4.57652,0.64374,-0.13682,-0.82574
21.56,4.84291,0.64155,0.14711,-0.82892,6.16122,0.60642,0.10500,1.49943,6.01095,0.60725,-0.09814,1.51359,5.85384,0.61740,0.13872,0.82495,4.82242,0.63688,-0.16445,-0.24508
21.60,4.60384,0.64731,0.13339,-1.12401,5.99729,0.61713,0.13186,0.80099,6.12024,0.60505,-0.03602,1.60874,5.59428,0.62289,0.16559,0.53263,5.12297,0.62810,-0.13853,-0.02779
21.64,4.42624,0.65472,0.06517,-1.54085,5.75138,0.61795,0.13682,0.72663,6.15439,0.60423,0.03182,1.60080,5.27324,0.63085,0.18408,0.15668,5.46450,0.62810,-0.15378,-0.04711
21.68,4.35794,0.65252,-0.00572,-1.59074,5.46450,0.62536,0.18941,0.62672,6.03144,0.60752,0.09737,1.41858,4.99318,0.63825,0.18217,-0.34062,5.76504,0.61658,-0.17779,0.66840
21.72,4.42624,0.65362,-0.06517,-1.50195,5.10930,0.63414,0.21495,-0.06590,5.85384,0.61246,0.15035,1.10363,4.71313,0.64566,0.16597,-1.03178,5.99729,0.60944,-0.10519,1.47800
21.76,4.56285,0.64813,-0.13644,-1.12269,4.81559,0.64457,0.19227,-0.96363,5.58745,0.62014,0.18827,0.67660,4.51504,0.65362,0.09833,-1.64804,6.16805,0.60834,-0.02916,1.63229
21.80,4.82242,0.64072,-0.16102,-0.58913,4.57652,0.65115,0.12310,-1.53159,5.28007,0.62810,0.20504,0.17415,4.45356,0.65417,0.01296,-1.74583,6.19537,0.60807,0.03259,1.53913
21.84,5.12980,0.63496,-0.17436,-0.21636,4.39892,0.65417,0.05240,-1.62382,4.97952,0.63633,0.21552,-0.61335,4.43990,0.65362,-0.05221,-1.52630,6.13390,0.61081,0.09299,1.37002
21.88,5.44400,0.62700,-0.18293,0.25606,4.34427,0.65527,-0.01315,-1.51664,4.71313,0.64813,0.15950,-1.44266,4.53553,0.64978,-0.10881,-1.23980,5.99045,0.61575,0.14444,1.10258
21.92,5.75821,0.61905,-0.15950,0.82548,4.40575,0.65280,-0.07298,-1.31457,4.52187,0.65005,0.07546,-1.69197,4.76094,0.64457,-0.15264,-0.89257,5.70357,0.62234,0.19037,0.60184
21.96,5.99729,0.61328,-0.11033,1.25423,4.57652,0.64786,-0.10138,-1.40204,4.41941,0.65280,0.01544,-1.64169,5.01368,0.63716,-0.18312,-0.44714,5.41668,0.63222,0.20237,-0.11672
22.00,6.16122,0.61027,-0.05355,1.50896,4.82925,0.64786,-0.18979,-1.30875,4.41941,0.65225,-0.05983,-1.41435,5.30739,0.62947,-0.19494,0.15430,5.10930,0.64018,0.17283,-0.65477
22.04,6.21587,0.60862,0.01181,1.63798,5.12297,0.63167,-0.24925,-0.26453,4.52870,0.64704,-0.10881,-0.94881,5.59428,0.62042,-0.17531,0.82759,4.79510,0.64594,0.13834,-0.92208
22.08,6.14756,0.61027,0.09394,1.36631,5.45767,0.62344,-0.20694,0.73404,4.74045,0.64210,-0.12596,-0.69248,5.83335,0.61383,-0.11586,1.19772,4.58335,0.65115,0.10099,-1.18991
22.12,5.97679,0.61822,0.13034,0.85446,5.76504,0.61575,-0.16502,1.18502,5.01368,0.63771,-0.15473,-0.61004,6.03144,0.61191,-0.06727,1.26455,4.43990,0.65472,0.04592,-1.48316
22.16,5.74455,0.62124,0.14978,0.54626,6.01095,0.60999,-0.10862,1.45404,5.32105,0.63002,-0.18522,-0.27353,6.09974,0.60862,-0.02020,1.39410,4.39892,0.65527,-0.02153,-1.65003
22.20,5.41668,0.62920,0.18046,0.09250,6.16805,0.60670,-0.04592,1.58320,5.63526,0.62206,-0.19227,0.43934,6.07925,0.60944,0.04497,1.46318,4.49455,0.65335,-0.09623,-1.53755
22.24,5.11613,0.63743,0.16845,-0.56730,6.22953,0.60615,0.02172,1.61033,5.88800,0.61301,-0.15454,1.25528,5.98362,0.61246,0.10423,1.33455,4.65848,0.64704,-0.15645,-1.11091
22.28,4.81559,0.64402,0.12386,-0.97898,6.14756,0.60862,0.08670,1.50327,6.07925,0.60834,-0.07908,1.72572,5.77187,0.61767,0.16178,0.95953,4.90439,0.63963,-0.18598,-0.61163
22.32,4.57652,0.64704,0.07851,-1.11065,5.97679,0.61328,0.14463,1.25515,6.17488,0.60642,0.00362,1.66789,5.50548,0.62673,0.18408,0.55393,5.21176,0.63194,-0.20313,-0.12558
22.36,4.42624,0.65005,0.03659,-1.21585,5.72406,0.61987,0.20046,0.67158,6.13390,0.60944,0.06765,1.25648,5.23909,0.63359,0.19037,0.38680,5.49182,0.62289,-0.20123,0.46845
22.40,4.39209,0.65060,-0.01887,-1.28056,5.40302,0.63112,0.21075,-0.17970,6.02461,0.61328,0.09661,0.97474,4.95220,0.64072,0.20675,0.20577,5.77871,0.61466,-0.16712,1.06777
22.44,4.45356,0.64841,-0.07146,-1.18608,5.08881,0.63880,0.17055,-0.70770,5.81286,0.61658,0.13549,0.89177,4.71313,0.64649,0.27783,-1.42467,6.01095,0.60862,-0.10785,1.46132
22.48,4.63116,0.64484,-0.12005,-0.91467,4.80876,0.64374,0.14215,-0.95251,5.53280,0.62399,0.17417,0.62248,4.55602,0.67420,0.10900,-3.28179,6.09974,0.60588,-0.04040,1.58280
22.52,4.86340,0.63825,-0.15206,-0.46766,4.56968,0.65033,0.10462,-1.32568,5.24592,0.63057,0.20237,-0.05651,4.46723,0.65691,-0.10385,-2.53889,6.14073,0.60560,0.02306,1.53688
22.56,5.15712,0.63139,-0.15283,-0.11711,4.42624,0.65390,0.03049,-1.51267,4.93171,0.64182,0.18560,-1.04753,4.50138,0.65554,-0.10500,-1.33534,6.04510,0.60752,0.08785,1.32714
22.60,5.47133,0.62618,-0.15321,0.07477,4.37160,0.65252,-0.03697,-1.26005,4.67214,0.64868,0.09509,-1.48752,4.61750,0.65225,-0.16502,-0.92155,5.83335,0.61328,0.13491,0.97461
22.64,5.72406,0.61932,-0.15206,0.40586,4.45356,0.64923,-0.07070,-0.98216,4.51504,0.64786,0.03354,-1.18118,4.82242,0.64182,-0.19475,-0.29258,5.59428,0.61905,0.16350,0.64432
22.68,5.96313,0.61356,-0.13377,1.02013,4.64482,0.64649,-0.09490,-1.08034,4.41258,0.64923,0.01448,-1.10588,5.10247,0.63441,-0.18331,0.13961,5.28690,0.62646,0.18484,0.30237
22.72,6.09291,0.60697,-0.07413,1.68046,4.87706,0.64402,-0.16312,-1.01881,4.43307,0.65060,-0.03563,-1.39489,5.36887,0.62755,-0.17188,0.36470,4.99318,0.63386,0.19684,-0.25619
22.76,6.10658,0.60615,0.02134,1.83952,5.19127,0.63249,-0.20752,-0.29007,4.58335,0.64758,-0.10938,-1.39436,5.64209,0.62097,-0.15988,0.69050,4.74728,0.64347,0.17455,-1.01775
22.80,6.03827,0.60999,0.09109,1.51717,5.49182,0.62426,-0.18179,0.39276,4.76094,0.64127,-0.17093,-0.79994,5.87433,0.61383,-0.12520,1.17708,4.53553,0.64978,0.10423,-1.50830
22.84,5.86750,0.61411,0.14120,1.13764,5.76504,0.61850,-0.15721,0.71366,5.04783,0.63194,-0.18541,0.24600,6.01778,0.60972,-0.05945,1.50632,4.42624,0.65143,0.03640,-1.56136
22.88,5.61477,0.62124,0.18503,0.66377,5.99729,0.61219,-0.13339,1.17192,5.35521,0.62618,-0.15702,1.28837,6.07925,0.60917,0.00781,1.50446,4.43307,0.65225,-0.02325,-1.46966
22.92,5.34838,0.63030,0.19475,0.14530,6.11341,0.60615,-0.07127,1.73736,5.61477,0.61713,-0.08899,2.10709,6.05876,0.61054,0.06879,1.26455,4.53553,0.64978,-0.08346,-1.26706
22.96,5.06832,0.63661,0.19837,-0.43603,6.13390,0.60533,0.02020,1.93493,5.86750,0.61081,0.13225,0.37820,5.90166,0.61520,0.11414,0.88370,4.74045,0.64511,-0.13015,-0.91797
23.00,4.78826,0.64704,0.17341,-1.25476,6.05876,0.60834,0.10061,1.65942,6.03144,0.64621,-0.03144,-1.80049,5.70357,0.62069,0.13434,0.60091,5.02051,0.63880,-0.15988,-0.48433
23.04,4.60384,0.65335,0.08365,-1.69766,5.86750,0.61383,0.16426,1.04660,6.10658,0.60862,-0.20199,0.07635,5.45084,0.62563,0.15740,0.40123,5.29373,0.63167,-0.16940,-0.03613
23.08,4.48772,0.65280,0.00953,-1.46529,5.60111,0.62289,0.18922,0.29893,6.07925,0.61328,-0.02382,2.08897,5.15712,0.63332,0.17436,0.01165,5.62160,0.62453,-0.15930,0.34419
23.12,4.48089,0.65280,-0.03373,-1.16477,5.32105,0.63030,0.17817,-0.22986,5.96313,0.61219,0.06288,2.10432,4.89755,0.64045,0.16712,-0.58384,5.86067,0.61877,-0.13987,0.69897
23.16,4.57652,0.65033,-0.07870,-0.96138,5.02051,0.63688,0.16445,-0.58927,5.73772,0.61850,0.16045,1.46926,4.67214,0.64786,0.12748,-1.17708,6.05193,0.61328,-0.11148,1.21188
23.20,4.74045,0.64539,-0.09890,-1.00028,4.76094,0.64402,0.13396,-0.96495,5.47816,0.62755,0.18084,0.60356,4.52187,0.65143,0.06403,-1.53305,6.16122,0.60834,-0.04554,1.72400
23.24,4.99318,0.64457,-0.16216,-0.93346,4.56285,0.64841,0.08346,-1.23610,5.17761,0.63304,0.19189,0.08707,4.48772,0.65307,-0.00438,-1.61178,6.12024,0.60862,0.04459,1.76542
23.28,5.28007,0.63139,-0.19913,-0.28041,4.45356,0.65060,0.03087,-1.39119,4.91122,0.64210,0.20504,-0.75269,4.52187,0.65115,-0.07355,-1.42970,6.01095,0.61274,0.11510,1.30623
23.32,5.55329,0.62646,-0.18351,0.39077,4.45356,0.65115,-0.02954,-1.45431,4.68581,0.65307,0.13587,-1.58849,4.65848,0.64649,-0.12443,-1.06539,5.81969,0.61905,0.15378,0.68918
23.36,5.80603,0.61685,-0.16140,0.92896,4.54236,0.64841,-0.09204,-1.31470,4.53553,0.65390,0.04421,-1.68006,4.87706,0.64072,-0.15988,-0.62936,5.53280,0.62618,0.16083,0.25672
23.40,5.99729,0.61219,-0.10290,1.28082,4.73362,0.64347,-0.14387,-0.92922,4.48772,0.65444,-0.00934,-1.48091,5.12980,0.63332,-0.17912,-0.08284,5.24592,0.63167,0.16769,-0.04182
23.44,6.07925,0.60917,-0.05355,1.46662,5.00684,0.63606,-0.17207,-0.39143,4.52870,0.65280,-0.05545,-1.55104,5.42351,0.62536,-0.16902,0.49690,4.95220,0.63963,0.16597,-0.52151
23.48,6.09291,0.60725,0.01334,1.62449,5.29373,0.62865,-0.17188,0.09223,4.65165,0.65225,-0.13911,-1.44716,5.68308,0.61877,-0.13206,0.89032,4.69264,0.64594,0.13644,-1.19230
23.52,5.98362,0.60999,0.08404,1.56679,5.58062,0.62206,-0.15988,0.48353,4.89072,0.64100,-0.20561,-0.61269,5.88116,0.61466,-0.08766,1.03707,4.52870,0.65252,0.06060,-1.61006
23.56,5.79237,0.61438,0.14597,1.28599,5.85384,0.61575,-0.13758,0.94722,5.14346,0.63167,-0.18027,0.11142,6.03144,0.61219,-0.04916,1.14757,4.43990,0.65060,-0.01524,-1.48554
23.60,5.55329,0.62206,0.19303,0.78591,6.03144,0.60999,-0.08785,1.44240,5.42351,0.62810,-0.17550,0.41300,6.08608,0.61027,0.00000,1.31126,4.43990,0.64978,-0.05888,-1.27275
23.64,5.25958,0.63030,0.21990,0.00834,6.12024,0.60752,-0.00896,1.59670,5.69674,0.61767,-0.16102,0.92380,6.01778,0.61164,0.06117,1.32621,4.57652,0.64649,-0.11109,-1.13420
23.68,4.97952,0.64155,0.19761,-0.85604,6.12024,0.60999,0.05488,1.36300,5.90166,0.61301,-0.10023,1.32396,5.88800,0.61548,0.11491,1.10178,4.75411,0.64072,-0.15530,-0.85234
23.72,4.74045,0.64731,0.13892,-1.41157,5.99729,0.61246,0.10328,1.01934,6.04510,0.60944,-0.03373,1.25820,5.66942,0.62124,0.15549,0.68918,5.02051,0.63359,-0.18598,-0.38984
23.76,4.56285,0.65252,0.07603,-1.67292,5.80603,0.61905,0.13225,0.73840,6.07925,0.61164,0.00762,1.01299,5.40302,0.62865,0.17398,0.16210,5.32105,0.62508,-0.19265,0.24799
23.80,4.46039,0.65444,-0.00686,-1.59537,5.53963,0.62316,0.15473,0.57180,6.01095,0.61081,0.03125,1.07571,5.12980,0.63606,0.16655,-0.32831,5.58745,0.61713,-0.16731,0.90646
23.84,4.46039,0.65088,-0.06517,-1.20394,5.23909,0.63030,0.19265,0.06617,5.88800,0.61246,0.08880,1.23120,4.87706,0.64237,0.14463,-0.74595,5.84018,0.61081,-0.11548,1.40773
23.88,4.56285,0.64758,-0.08880,-1.06341,4.96586,0.64072,0.17798,-0.80721,5.64892,0.61795,0.14578,1.00942,4.67214,0.64813,0.10595,-1.12785,6.02461,0.60697,-0.04154,1.56494
23.92,4.76094,0.64566,-0.14578,-0.95754,4.69947,0.64676,0.11052,-1.28731,5.36887,0.62508,0.17969,0.47811,4.53553,0.65115,0.05488,-1.47204,6.07242,0.60807,0.02210,1.40746
23.96,5.00001,0.63578,-0.19189,-0.28755,4.53553,0.64868,0.05450,-1.26984,5.10247,0.63277,0.19227,-0.28438,4.49455,0.65335,-0.01601,-1.64817,6.06559,0.60972,0.06498,1.31602
24.00,5.27324,0.62755,-0.17474,0.49333,4.43990,0.65060,0.00972,-1.18780,4.83608,0.64210,0.16007,-1.06526,4.56968,0.65033,-0.09471,-1.37266,5.96996,0.61219,0.12577,1.22181
24.04,5.56696,0.62069,-0.12920,0.78538,4.44673,0.64978,-0.03887,-1.12031,4.62433,0.64731,0.08747,-1.36763,4.72679,0.64429,-0.13758,-0.79808,5.75138,0.62014,0.17703,0.78829
