T,M5 F1,M5 P1,M5 V1,M5 A1,M5 F2,M5 P2,M5 V2,M5 A2,M5 F3,M5 P3,M5 V3,M5 A3,M5 F4,M5 P4,M5 V4,M5 A4,M5 F5,M5 P5,M5 V5,M5 A5
5.08,5.03417,0.64237,0.38283,-3.29621,7.90303,0.56718,0.62369,0.85525,4.44673,0.64978,-0.32433,-3.40102,4.67897,0.63743,-0.28831,-3.28060,10.23227,0.49035,-0.29098,4.23669
5.12,4.49455,0.65362,0.25077,-3.74680,6.85111,0.59106,0.63569,-0.32328,5.04100,0.63633,-0.46629,-3.00588,5.29373,0.62124,-0.43237,-2.58004,10.56697,0.48624,-0.08994,4.49698
5.16,4.14619,0.66377,0.08651,-4.15715,5.96313,0.61795,0.62483,-2.05072,5.86067,0.61246,-0.59606,-1.86493,6.05193,0.60066,-0.51736,-1.31722,10.62845,0.48514,0.07622,4.48229
5.20,4.05739,0.66158,-0.09966,-4.10859,5.10930,0.64704,0.47220,-3.70141,6.81696,0.58502,-0.63360,-0.26942,6.87844,0.57734,-0.53546,-0.05002,10.37571,0.49090,0.26735,4.38569
5.24,4.32378,0.65444,-0.25668,-3.66184,4.44673,0.65691,0.27935,-4.20916,7.74592,0.55950,-0.60444,1.07876,7.78008,0.55648,-0.50650,0.89574,9.88391,0.50737,0.44209,3.81693
5.28,4.76094,0.64045,-0.39464,-3.05193,4.09837,0.66707,0.12405,-4.29994,8.67489,0.53563,-0.53356,2.09121,8.61341,0.53673,-0.46267,1.76065,9.14620,0.52740,0.57967,2.83597
5.32,5.43717,0.62234,-0.50859,-2.18649,3.93444,0.66844,-0.06212,-4.27916,9.47407,0.51615,-0.43504,2.97306,9.30331,0.51752,-0.36720,2.63033,8.25139,0.55182,0.72278,0.65570
5.36,6.32516,0.59847,-0.58215,-0.98321,4.09154,0.66158,-0.23133,-3.91274,10.04101,0.49941,-0.29631,3.79748,9.87025,0.50682,-0.24810,3.37879,7.31560,0.59435,0.65589,-1.90436
5.40,7.19264,0.57377,-0.59358,0.37039,4.56968,0.64923,-0.38321,-3.28774,10.44402,0.49118,-0.12119,4.32098,10.16397,0.49666,-0.09776,4.05791,6.31149,0.60944,0.46820,-2.26020
5.44,8.10795,0.54907,-0.54994,1.62621,5.15712,0.63002,-0.50364,-2.35058,10.50550,0.48953,0.06269,4.42406,10.23227,0.49721,0.09490,4.21776,5.40302,0.62289,0.44723,-1.93070
5.48,8.98227,0.52740,-0.44171,2.36752,6.02461,0.60780,-0.58215,-1.15260,10.28692,0.49584,0.25058,4.00259,10.06151,0.50544,0.26125,3.76890,4.69947,0.64676,0.38835,-3.01991
5.52,9.61752,0.51505,-0.35177,2.87911,7.01505,0.58118,-0.59949,0.10203,9.87025,0.51093,0.40074,3.09984,9.60385,0.51862,0.40836,2.92569,4.16668,0.65993,0.20618,-4.12685
5.56,10.12298,0.49804,-0.22486,3.63789,7.86205,0.55731,-0.55204,0.91401,9.16669,0.52987,0.49849,2.12602,8.99593,0.53974,0.50593,1.78461,3.89345,0.66322,0.01029,-4.21935
5.60,10.36888,0.49584,-0.06269,4.33474,8.81150,0.53865,-0.52193,1.65479,8.31287,0.55154,0.56595,1.21162,8.23090,0.56115,0.54689,0.70492,3.94127,0.65883,-0.14959,-3.76480
5.64,10.29375,0.49118,0.13892,4.55203,9.59019,0.51450,-0.45238,3.02891,7.42489,0.57597,0.60158,0.14953,7.34975,0.58420,0.55718,-0.28411,4.24865,0.65033,-0.28145,-3.37680
5.68,10.01369,0.50682,0.34510,3.67865,10.06834,0.49776,-0.27478,4.22425,6.44811,0.60148,0.58424,-1.06949,6.52324,0.60670,0.53013,-1.36790,4.80876,0.63688,-0.41732,-2.97862
5.72,9.46724,0.52356,0.43580,2.58176,10.42353,0.49172,-0.07032,4.40898,5.59428,0.62426,0.51698,-2.31432,5.75821,0.62865,0.44971,-2.47405,5.58062,0.61658,-0.53680,-2.15090
5.76,8.70904,0.53974,0.55109,1.42731,10.46451,0.49447,0.09261,4.11243,4.90439,0.64457,0.39597,-3.43397,5.08881,0.64429,0.31880,-3.26326,6.50958,0.59216,-0.60559,-0.89124
5.80,7.89620,0.57185,0.55909,0.08085,10.16397,0.49913,0.24868,3.83837,4.34427,0.65746,0.22981,-4.15596,4.64482,0.65362,0.18770,-3.90520,7.50002,0.56609,-0.61283,0.52548
5.84,6.97406,0.58502,0.54061,-0.86795,9.72681,0.51313,0.41732,3.11373,4.09837,0.66377,0.04307,-4.30933,4.41258,0.66213,-0.00534,-4.16007,8.45631,0.54112,-0.55833,1.81504
5.88,6.07925,0.61548,0.49811,-1.91985,8.98227,0.53508,0.52231,1.83860,4.09837,0.66048,-0.13529,-3.92769,4.42624,0.65225,-0.17741,-3.61645,9.30331,0.51999,-0.45752,2.81824
5.92,5.32788,0.62865,0.36892,-2.51864,8.14210,0.55786,0.55223,0.77056,4.35111,0.65088,-0.26735,-3.50741,4.71313,0.64566,-0.29479,-2.98286,10.00003,0.50352,-0.32375,3.53322
5.96,4.67897,0.64264,0.28126,-2.77801,7.25412,0.57898,0.57186,-0.06775,4.89072,0.64018,-0.41255,-3.04174,5.19127,0.62920,-0.41408,-2.36077,10.43719,0.49337,-0.16636,3.95787
6.00,4.28963,0.65197,0.16521,-3.36053,6.27051,0.60450,0.55642,-1.09120,5.60111,0.61767,-0.53908,-1.91455,5.86067,0.61027,-0.47849,-1.82708,10.61479,0.48980,0.00210,4.08186
6.04,4.15985,0.65774,0.01010,-3.82977,5.47133,0.62508,0.49506,-2.31366,6.42761,0.59353,-0.57910,-0.45852,6.67352,0.59216,-0.55814,-1.30822,10.50550,0.49337,0.17322,3.84658
6.08,4.23498,0.65335,-0.16235,-3.79206,4.81559,0.64676,0.36377,-3.35298,7.38390,0.56938,-0.56004,0.70598,7.47953,0.56472,-0.60940,-0.18817,10.09566,0.50490,0.31613,3.37376
6.12,4.65165,0.64347,-0.30679,-3.33313,4.26231,0.65472,0.20752,-3.89660,8.27188,0.54853,-0.51526,1.63534,8.29921,0.53947,-0.56805,0.97302,9.45358,0.51889,0.44457,2.75948
6.16,5.27324,0.62838,-0.43370,-2.63377,4.11203,0.66322,0.04745,-4.19778,9.08473,0.52657,-0.43085,2.50660,9.03691,0.52109,-0.53851,2.40576,8.66806,0.54057,0.55623,1.68615
6.20,5.99729,0.60807,-0.53051,-1.57777,4.15985,0.65993,-0.14158,-4.08027,9.78145,0.51203,-0.29517,2.96923,9.56970,0.49337,-0.41579,4.57320,7.73226,0.56664,0.58729,0.42637
6.24,6.92625,0.58392,-0.57052,-0.27022,4.41258,0.65060,-0.29784,-3.46335,10.17763,0.50544,-0.19875,3.51496,9.95222,0.48130,-0.14235,5.83153,6.76231,0.58914,0.57262,-0.52442
6.28,7.82106,0.56005,-0.54461,0.88807,5.04783,0.63496,-0.42303,-2.65349,10.38255,0.49337,-0.03430,4.34281,10.05468,0.48185,0.13472,5.06296,5.87433,0.61191,0.54728,-1.53662
6.32,8.66123,0.53974,-0.48954,1.80776,5.77187,0.61575,-0.51259,-1.71116,10.32107,0.49996,0.18389,4.27149,9.91806,0.49694,0.30222,3.25413,5.06832,0.63441,0.47448,-3.00350
6.36,9.43309,0.51999,-0.40150,2.68763,6.59838,0.59298,-0.56652,-0.60237,9.93855,0.51011,0.35424,3.11003,9.58336,0.51066,0.35253,2.26735,4.48089,0.65444,0.29479,-4.16457
6.40,9.95222,0.50599,-0.27078,3.41835,7.58199,0.56856,-0.56595,0.62129,9.39894,0.53234,0.43085,1.87790,9.01642,0.52246,0.44609,2.12046,4.11203,0.65774,0.10423,-4.43333
6.44,10.27326,0.49749,-0.11452,3.80701,8.42899,0.54578,-0.50993,1.69277,8.65440,0.54551,0.47010,1.33204,8.30604,0.54578,0.54461,1.48872,4.03690,0.66130,-0.06022,-4.46892
6.48,10.36888,0.49721,0.04059,3.94662,9.22134,0.52712,-0.42437,2.58520,7.75959,0.56773,0.54385,0.67952,7.52734,0.56746,0.59815,0.09343,4.22815,0.65554,-0.26964,-3.99452
6.52,10.12298,0.50023,0.20466,3.87913,9.85659,0.51066,-0.30241,3.36119,6.89210,0.59188,0.54728,-0.46766,6.66669,0.59655,0.57167,-1.71553,4.63116,0.63688,-0.40931,-2.83544
6.56,9.69948,0.51313,0.37177,3.26975,10.19129,0.50133,-0.14158,3.74839,6.00412,0.61301,0.50593,-1.65770,5.90166,0.61850,0.41998,-2.60558,5.29373,0.62014,-0.48363,-1.88147
6.60,9.06423,0.53234,0.48134,2.23770,10.36888,0.49968,0.01544,3.67865,5.24592,0.63386,0.41293,-2.78965,5.26641,0.62700,0.32185,-2.54445,6.12024,0.59874,-0.55185,-1.07002
6.64,8.21041,0.55292,0.54689,1.22101,10.23227,0.50352,0.15302,3.50728,4.69947,0.64786,0.27021,-3.55095,4.74728,0.64264,0.24753,-2.99675,6.98089,0.57459,-0.57796,-0.09991
6.68,7.38390,0.57679,0.58482,0.04949,9.79511,0.51148,0.29498,3.26154,4.32378,0.65582,0.11300,-3.86947,4.48089,0.65088,0.09280,-3.60428,7.90986,0.55100,-0.56176,0.93624
6.72,6.50958,0.60258,0.54632,-1.07293,9.25549,0.52712,0.42932,2.60849,4.20766,0.65691,-0.04897,-3.85425,4.44673,0.65060,-0.07718,-3.45038,8.79101,0.52849,-0.50421,2.02399
6.76,5.65575,0.61932,0.50802,-2.30996,8.45631,0.54743,0.51945,1.53582,4.39892,0.65170,-0.20199,-3.58668,4.63799,0.64182,-0.19075,-3.03354,9.48090,0.50929,-0.40226,3.13226
6.80,5.02734,0.64731,0.36815,-3.40578,7.54101,0.57048,0.55623,0.31058,4.75411,0.64072,-0.34872,-2.97611,5.08881,0.63606,-0.31003,-2.70774,10.00686,0.49447,-0.24791,4.04084
6.84,4.54236,0.65307,0.16369,-3.04717,6.73499,0.59353,0.54175,-0.87113,5.36887,0.62179,-0.44552,-2.15725,5.71723,0.61713,-0.42208,-2.03127,10.32790,0.48843,-0.06288,4.48308
6.88,4.28280,0.65307,0.08747,-2.18557,5.83335,0.61520,0.48211,-1.91813,6.16122,0.60478,-0.52136,-1.25409,6.44128,0.60011,-0.48039,-1.14003,10.32107,0.48926,0.12920,4.37497
6.92,4.31695,0.65170,0.15607,-4.61846,5.07515,0.63332,0.38321,-2.78317,6.96723,0.57926,-0.56366,0.05439,7.28827,0.57816,-0.51469,-0.14887,10.09566,0.49941,0.30241,3.79034
6.96,4.54919,0.68929,-0.25954,-7.23119,4.61067,0.64704,0.25077,-3.38554,7.86888,0.55621,-0.51660,1.33931,8.10112,0.55731,-0.49716,0.95741,9.63118,0.51450,0.44342,2.85555
7.00,5.02051,0.63167,-0.68752,-4.12526,4.26914,0.65390,0.10061,-3.66555,8.66806,0.53728,-0.44095,2.24445,8.83882,0.53700,-0.43752,2.01936,8.94811,0.53645,0.53603,1.74186
7.04,5.68991,0.61027,-0.60578,-0.33837,4.20083,0.65472,-0.04611,-3.77181,9.35112,0.51971,-0.32699,2.84576,9.46724,0.52054,-0.32718,2.85357,8.12844,0.55868,0.58539,0.55751
7.08,6.44128,0.58804,-0.57719,0.71988,4.43990,0.65088,-0.20542,-3.67997,9.89757,0.51093,-0.20447,3.18612,9.89074,0.51038,-0.19761,3.35669,7.23363,0.58530,0.57796,-0.57736
7.12,7.29510,0.56526,-0.53699,1.17112,4.83608,0.63825,-0.35844,-3.11770,10.15713,0.50325,-0.07336,3.50212,10.08200,0.50435,-0.05355,3.66025,6.35931,0.60588,0.53317,-1.57314
7.16,8.14893,0.54414,-0.49182,1.58029,5.50548,0.62042,-0.46629,-2.21389,10.18446,0.50435,0.07622,3.72496,10.05468,0.50544,0.10442,3.70035,5.57379,0.62865,0.45867,-2.64740
7.20,8.85932,0.52575,-0.42913,2.44811,6.29783,0.59984,-0.53680,-1.18502,9.96588,0.50874,0.23724,3.58708,9.76779,0.51313,0.24791,3.67269,4.90439,0.64539,0.31404,-3.49021
7.24,9.52189,0.50709,-0.29936,3.36939,7.11068,0.57651,-0.56900,0.05042,9.49456,0.52383,0.38321,2.92265,9.27598,0.52657,0.38969,3.56078,4.47406,0.65390,0.15835,-3.80397
7.28,9.94539,0.50051,-0.13434,3.71583,8.02598,0.55209,-0.53813,1.39251,8.86615,0.54139,0.47849,1.97569,8.64074,0.54331,0.52631,3.04125,4.28963,0.65774,0.00419,-3.88826
7.32,10.09566,0.49776,0.00800,3.74243,8.80467,0.53151,-0.44838,2.48424,8.10795,0.56279,0.54251,0.90818,7.85521,0.56032,0.78414,-0.64299,4.33061,0.65472,-0.15816,-3.74945
7.36,10.08883,0.50051,0.16235,3.69413,9.43309,0.51532,-0.32757,3.22132,7.22680,0.58584,0.56519,-0.45336,7.05603,0.62920,0.52922,-5.12463,4.65848,0.64457,-0.30546,-3.31884
7.40,9.78145,0.51038,0.31823,3.24011,9.96588,0.50407,-0.17436,3.52250,6.40029,0.61136,0.50364,-1.72228,6.27051,0.61136,0.08985,-3.13626,5.21176,0.62975,-0.43332,-2.60055
7.44,9.24866,0.52740,0.43694,2.36474,10.15030,0.50243,-0.03849,3.59435,5.64892,0.62728,0.40341,-2.44573,5.56013,0.61493,0.19537,-0.82960,5.89483,0.60862,-0.52327,-1.59895
7.48,8.60658,0.54660,0.51431,1.26494,10.12298,0.50078,0.10462,3.74190,5.00001,0.64292,0.30546,-3.03460,5.30056,0.62934,0.20051,-1.06751,6.74865,0.58612,-0.56195,-0.50947
7.52,7.80057,0.57020,0.54118,0.08443,9.92489,0.50929,0.27364,3.52700,4.60384,0.65335,0.16559,-3.61672,5.04100,0.62934,0.20051,-1.06751,7.61614,0.56307,-0.56900,0.70413
7.56,6.95357,0.59188,0.51202,-0.89402,9.37844,0.52383,0.41312,2.68458,4.40575,0.65719,0.00305,-3.83811,4.65848,0.64374,0.20566,-1.30541,8.43582,0.53837,-0.51240,2.25927
7.60,6.20220,0.61136,0.46438,-1.72863,8.70221,0.54496,0.48916,1.71275,4.43307,0.65362,-0.16254,-3.52554,4.51504,0.66460,0.05355,-3.64082,9.16669,0.51944,-0.39026,4.40951
7.64,5.45767,0.63030,0.37806,-2.59830,7.96450,0.56307,0.54499,0.77334,4.76777,0.64237,-0.28488,-2.97928,4.61067,0.64676,-0.23510,-3.59150,9.73364,0.50764,-0.26430,10.23786
7.68,4.94537,0.64319,0.24944,-3.25678,7.06969,0.58941,0.56652,-0.49002,5.25275,0.63085,-0.39921,-2.37956,4.89072,0.63167,-0.25973,-2.71323,10.08200,0.49886,0.22848,17.84937
7.72,4.61067,0.65060,0.10595,-3.59237,6.25002,0.61164,0.50554,-1.73392,5.91532,0.60972,-0.48554,-1.51227,5.36887,0.63332,-0.39788,-2.59364,10.19129,0.49337,1.16239,20.71114
7.76,4.46039,0.65197,-0.04764,-3.61315,5.52597,0.63057,0.41370,-2.64528,6.72816,0.59051,-0.52879,-0.43894,5.99729,0.60039,-0.52689,-1.25532,10.03418,0.50270,3.58054,-11.19977
7.80,4.64482,0.64649,-0.19265,-3.31117,4.89755,0.64566,0.28888,-3.35682,7.55467,0.56554,-0.51888,0.62328,6.71450,0.58337,-0.49506,-0.00807,9.63118,1.04601,0.43809,-44.01595
7.84,4.97952,0.63633,-0.32280,-2.73725,4.56968,0.65472,0.13606,-3.76705,8.34702,0.54798,-0.47201,1.53040,7.51368,0.56334,-0.49697,0.68309,9.05740,0.54359,-2.84195,-14.56334
7.88,5.53280,0.61932,-0.42075,-1.93401,4.38526,0.65664,-0.02287,-3.84631,9.07107,0.52712,-0.39845,2.43752,8.26505,0.54249,-0.45638,1.64645,8.29237,0.55566,-0.66199,16.40180
7.92,6.26368,0.60039,-0.46210,-1.34633,4.46723,0.65307,-0.18331,-3.56365,9.59019,0.51423,-0.27402,3.21787,8.91396,0.52465,-0.36510,2.57091,7.46587,0.57487,0.12100,13.84399
7.96,7.03554,0.58502,-0.53946,-0.48750,4.86340,0.64127,-0.32223,-2.89605,9.95905,0.50462,-0.12996,3.68765,9.43992,0.51285,-0.24772,3.39017,6.61204,0.59764,0.47048,6.19795
8.00,7.80057,0.55401,-0.53851,1.14320,5.34838,0.62563,-0.41732,-2.12205,10.08883,0.50325,0.03259,3.80264,9.77462,0.50298,-0.08480,3.88336,5.79920,0.61301,0.43542,-0.03374
8.04,8.59975,0.53673,-0.41579,2.15288,6.05193,0.60725,-0.48839,-1.37385,9.92489,0.50764,0.18465,3.56537,9.87025,0.50544,0.09261,3.62532,5.15029,0.63414,0.34910,-2.30003
8.08,9.20085,0.52465,-0.35196,2.82604,6.90576,0.58584,-0.53165,-0.48605,9.57653,0.51807,0.32947,2.97214,9.79511,0.51285,0.21514,3.03023,4.64482,0.64237,0.22009,-3.24646
8.12,9.65167,0.50572,-0.21800,3.94371,7.65030,0.56362,-0.53813,0.67581,9.02325,0.53535,0.43542,2.01658,9.47407,0.52246,0.33195,2.40365,4.35794,0.65170,0.08461,-3.72523
8.16,9.93172,0.50380,-0.00534,4.22941,8.45631,0.54084,-0.48496,1.98919,8.29237,0.55456,0.49201,0.99512,8.94811,0.54029,0.41694,1.55978,4.35111,0.65115,-0.09547,-3.71411
8.20,9.90440,0.50791,0.15035,3.66555,9.18719,0.52273,-0.37158,3.03936,7.53418,0.57569,0.51469,-0.01641,8.33336,0.55758,0.45657,0.71776,4.57652,0.64210,-0.23133,-3.20345
8.24,9.71997,0.51423,0.32242,2.26854,9.61752,0.50929,-0.21476,3.41346,6.70084,0.59764,0.48344,-0.84506,7.56833,0.57761,0.46839,-0.03255,5.01368,0.63194,-0.34757,-2.67426
8.28,9.29648,0.54057,0.33633,0.84784,9.95905,0.50654,-0.07355,3.21033,5.91532,0.61438,0.44228,-1.54972,6.81696,0.59545,0.45733,-0.84982,5.67625,0.61438,-0.45276,-1.91244
8.32,8.66123,0.54276,0.31365,1.09199,10.04101,0.50599,0.01944,3.38355,5.30056,0.63441,0.36244,-2.34397,6.10658,0.61548,0.40950,-1.83476,6.45494,0.59408,-0.51183,-0.88211
8.36,7.97134,0.55923,0.41789,1.44677,9.81560,0.50462,0.18179,3.74958,4.78826,0.64374,0.25897,-3.21086,5.49182,0.63057,0.30051,-2.58203,7.30193,0.57185,-0.52441,0.20471
8.40,7.17215,0.57734,0.49182,0.46316,9.46041,0.51889,0.37006,2.98206,4.53553,0.65636,0.11662,-4.15927,5.04783,0.63908,0.19132,-3.02242,8.15576,0.55072,-0.49182,1.22048
8.44,6.37980,0.60231,0.48058,-1.16001,8.86615,0.53920,0.44819,1.55951,4.50821,0.65719,-0.11033,-4.16906,4.77460,0.64676,0.05717,-3.33724,8.91396,0.53151,-0.42399,2.13859
8.48,5.71723,0.61960,0.36949,-2.20846,8.12161,0.55703,0.46381,0.72424,4.68581,0.64457,-0.27002,-2.96909,4.73362,0.64402,-0.08556,-3.34359,9.54921,0.51560,-0.31918,2.95626
8.52,5.12297,0.63057,0.27154,-2.49310,7.37707,0.57514,0.48992,0.22642,5.13663,0.63085,-0.32604,-2.12086,4.92488,0.63963,-0.21971,-3.06781,9.97271,0.50462,-0.17703,3.46507
8.56,4.71313,0.64045,0.18331,-2.93707,6.53007,0.59655,0.49697,-0.57828,5.72406,0.62042,-0.40626,-1.91442,5.31422,0.62618,-0.34357,-2.43214,10.15030,0.50133,-0.02820,3.58178
8.60,4.59018,0.64758,0.04459,-3.46811,5.79237,0.61603,0.46839,-1.90264,6.42078,0.59984,-0.50650,-1.15815,5.84701,0.61027,-0.41770,-1.62744,10.11615,0.50243,0.11910,3.40234
8.64,4.61750,0.64484,-0.11471,-3.50675,5.21859,0.63825,0.33709,-3.04704,7.24046,0.57624,-0.52269,0.13458,6.54373,0.59270,-0.47963,-0.59750,9.82926,0.51148,0.24982,3.02057
8.68,4.91122,0.63743,-0.25363,-3.05895,4.71996,0.64319,0.18941,-3.37323,8.03281,0.55621,-0.48496,1.26481,7.25412,0.57020,-0.48102,0.76145,9.28965,0.52301,0.36167,2.54908
8.72,5.42351,0.62371,-0.36682,-2.33192,4.51504,0.65197,0.06441,-3.50596,8.74320,0.53673,-0.41312,2.17458,7.98500,0.55209,-0.42065,1.99823,8.62708,0.54057,0.46191,1.83304
8.76,6.04510,0.60697,-0.44380,-1.46225,4.57652,0.64978,-0.08937,-3.54685,9.37161,0.52191,-0.30546,2.86561,8.66806,0.53179,-0.27901,2.11494,7.81423,0.56142,0.51907,0.82429
8.80,6.81696,0.58722,-0.48744,-0.49372,4.74045,0.64457,-0.23305,-3.22251,9.76779,0.51148,-0.17417,3.27848,9.17352,0.52548,-0.22403,2.19241,6.97406,0.58337,0.53375,-0.33255
8.84,7.60248,0.56636,-0.48363,0.48287,5.23909,0.63057,-0.36072,-2.52301,9.94539,0.50791,-0.03621,3.47155,9.54238,0.51916,-0.16905,2.26988,6.18854,0.60615,0.49030,-1.40667
8.88,8.31970,0.54743,-0.44476,1.37094,5.88116,0.61411,-0.44285,-1.55832,9.94539,0.50846,0.10690,3.48836,9.71314,0.51285,-0.05140,3.11001,5.47133,0.62426,0.40436,-2.12589
8.92,9.03008,0.52987,-0.37235,2.19576,6.57106,0.59408,-0.48706,-0.52390,9.65167,0.51615,0.25268,3.17818,9.63801,0.51505,0.10935,3.46573,4.90439,0.63798,0.31442,-2.76332
8.96,9.52872,0.51670,-0.27002,2.97465,7.40439,0.57377,-0.48744,0.53157,9.20085,0.52904,0.38187,2.33986,9.38527,0.52246,0.25515,2.97924,4.56285,0.64896,0.21476,-3.96766
9.00,9.83610,0.50654,-0.12348,3.44760,8.18308,0.55292,-0.43313,1.31258,8.58609,0.54907,0.44971,1.23530,8.94128,0.53508,0.38530,1.56258,4.43990,0.66048,-0.00229,-4.98726
9.04,9.97271,0.50709,0.02134,3.50834,8.85249,0.53920,-0.36892,1.79599,7.81423,0.56664,0.46991,0.33427,8.33336,0.55895,0.38435,0.10430,4.55602,0.65088,-0.26125,-4.20373
9.08,9.80877,0.50846,0.16178,3.39401,9.46041,0.52383,-0.30241,2.50038,7.05603,0.58694,0.47086,-0.43762,7.65713,0.56801,0.33023,0.03904,4.89072,0.63304,-0.37597,-2.45274
9.12,9.45358,0.52026,0.29517,3.15144,9.78145,0.51230,-0.17341,3.23799,6.29783,0.60533,0.43885,-1.27183,6.93308,0.58036,0.37330,0.31680,5.40985,0.61850,-0.42208,-1.35003
9.16,8.94811,0.53261,0.41675,2.66817,9.94539,0.50901,-0.01944,3.42021,5.60111,0.62316,0.37273,-2.17299,6.22953,0.59847,0.40074,-0.35610,6.11341,0.60011,-0.46534,-0.73734
9.20,8.23773,0.55292,0.53222,1.49520,9.89074,0.51203,0.11243,3.24328,5.08881,0.63661,0.26220,-2.96142,5.63526,0.61520,0.36453,-1.53979,6.87844,0.58008,-0.48058,-0.22576
9.24,7.50002,0.57679,0.58729,-0.72332,9.52189,0.51807,0.23877,2.96684,4.72679,0.64511,0.12462,-3.41253,5.14346,0.62975,0.26640,-2.53452,7.66396,0.56142,-0.48401,0.35835
9.28,6.76231,0.60834,0.45352,-2.39677,9.05740,0.53096,0.36015,2.38962,4.59018,0.64731,-0.03068,-3.35709,4.85657,0.63716,0.14196,-3.01686,8.45631,0.54139,-0.47239,1.42956
9.32,5.98362,0.61301,0.30489,-2.03074,8.42216,0.54825,0.44342,1.46463,4.72679,0.64100,-0.15206,-3.03155,4.80193,0.64100,0.01601,-3.18903,9.09156,0.52054,-0.38206,2.74956
9.36,5.40302,0.62591,0.29746,-1.64910,7.61614,0.56801,0.48077,0.41128,5.02051,0.63496,-0.26487,-2.76319,4.91805,0.63880,-0.11910,-3.13781,9.57653,0.50846,-0.22962,3.53560
9.40,4.95220,0.64072,0.21133,-2.06978,6.89210,0.58804,0.47467,-0.61891,5.50548,0.62097,-0.39007,-2.07216,5.25958,0.63085,-0.23915,-2.89208,9.89757,0.50270,-0.07718,3.73079
9.44,4.67214,0.64210,0.14044,-2.83134,6.14073,0.60725,0.42818,-1.55237,6.18854,0.60121,-0.45143,-0.93637,5.79237,0.62014,-0.36148,-2.30877,9.95222,0.50243,0.07336,3.66859
9.48,4.66531,0.65444,-0.00610,-3.80000,5.45084,0.62344,0.34567,-2.32994,6.89893,0.58228,-0.45009,-0.08350,6.41395,0.60066,-0.44533,-1.20222,9.78828,0.50819,0.22600,3.29741
9.52,4.83608,0.64264,-0.18084,-4.15742,5.00684,0.63578,0.23553,-2.90955,7.67079,0.56554,-0.44152,0.44410,7.13117,0.58173,-0.45714,-0.07516,9.42626,0.52163,0.34891,2.60638
9.56,5.19127,0.64155,-0.38054,-3.37667,4.69264,0.64292,0.10481,-3.23534,8.39483,0.54743,-0.43027,1.27924,7.86205,0.56334,-0.43885,0.78141,8.85249,0.53728,0.43656,1.81001
9.60,5.76504,0.60972,-0.50745,-1.29379,4.57652,0.64429,-0.03087,-3.30296,9.00959,0.52849,-0.35367,2.39002,8.51779,0.54578,-0.39026,1.50433,8.16259,0.55731,0.49754,0.87960
9.64,6.39346,0.59353,-0.46172,0.27551,4.78143,0.64072,-0.17017,-3.06027,9.48773,0.51697,-0.22219,3.12246,9.10522,0.53151,-0.31937,2.20475,7.39756,0.57871,0.50840,-0.10864
9.68,7.13117,0.57322,-0.41560,0.34128,5.10930,0.62975,-0.28564,-2.53479,9.76779,0.51093,-0.08365,3.35444,9.50823,0.51916,-0.21609,2.90743,6.61204,0.59847,0.49487,-1.20248
9.72,7.88937,0.56417,-0.43428,0.33638,5.62843,0.61685,-0.37235,-1.94936,9.79511,0.51093,0.04516,3.46586,9.70631,0.51285,-0.07756,3.35100,5.91532,0.62124,0.40817,-2.19589
9.76,8.53828,0.53837,-0.44952,1.58214,6.33882,0.59984,-0.44685,-1.17443,9.66533,0.51313,0.19837,3.38143,9.74047,0.51285,0.06631,3.43556,5.30739,0.63139,0.30165,-2.78476
9.80,9.13254,0.52136,-0.30984,2.93972,7.01505,0.57981,-0.47772,-0.13193,9.31014,0.52740,0.33786,2.74016,9.51506,0.51889,0.20180,3.27941,4.87706,0.64484,0.19475,-3.45766
9.84,9.55604,0.51450,-0.17341,3.40009,7.80740,0.56005,-0.46438,1.04342,8.74320,0.54249,0.41884,1.93401,9.12571,0.52877,0.33004,2.93456,4.69264,0.65033,0.01544,-3.80211
9.88,9.72681,0.50764,-0.02992,3.51324,8.52462,0.53974,-0.37673,1.83701,8.10112,0.55978,0.50535,0.79120,8.59292,0.54386,0.47525,1.74835,4.67214,0.64511,-0.14254,-3.36688
9.92,9.76096,0.51148,0.11948,3.22912,9.05740,0.53124,-0.30470,2.31128,7.34975,0.58667,0.49735,-0.64948,7.91669,0.57350,0.47429,0.40639,4.91122,0.63688,-0.25611,-2.78807
9.96,9.54238,0.51862,0.23553,2.73791,9.55604,0.51450,-0.20523,2.97915,6.61204,0.60203,0.42570,-1.48461,7.22680,0.58145,0.46324,-0.10309,5.37570,0.62453,-0.35805,-2.27171
10.00,9.11205,0.53069,0.33747,2.19893,9.78145,0.51258,-0.05621,3.36278,5.94947,0.61932,0.36758,-2.03246,6.53007,0.60697,0.50135,-1.25727,5.94947,0.60807,-0.44438,-1.58254
10.04,8.57926,0.54606,0.41846,1.47456,9.75413,0.51066,0.08251,3.30111,5.36887,0.63277,0.27326,-2.69094,5.87433,0.62892,0.38111,-2.63258,6.65986,0.58804,-0.50097,-0.52535
10.08,7.88937,0.56554,0.46210,0.57802,9.63118,0.51971,0.21152,3.06331,4.97269,0.64264,0.14520,-3.14509,5.37570,0.63935,0.22047,-2.54471,7.42489,0.56526,-0.48611,0.54454
10.12,7.15166,0.58447,0.46229,-0.30899,9.20085,0.52795,0.32737,2.70430,4.78143,0.64457,0.00705,-3.23799,5.02051,0.64100,0.16540,-2.26364,8.14893,0.54853,-0.44514,1.34395
