T,M4 F1,M4 P1,M4 V1,M4 A1,M4 F2,M4 P2,M4 V2,M4 A2,M4 F3,M4 P3,M4 V3,M4 A3,M4 F4,M4 P4,M4 V4,M4 A4,M4 F5,M4 P5,M4 V5,M4 A5
129.80,6.44811,0.59984,-0.01887,0.21980,6.22270,0.60478,-0.02954,-0.05849,6.09291,0.60341,0.05640,-0.24336,6.29783,0.60395,-0.03030,-0.00384,6.38663,0.60039,-0.03049,0.14120
129.84,6.46177,0.59902,-0.00762,0.25063,6.27051,0.60368,-0.02935,-0.02025,6.09291,0.60752,0.04021,-0.56492,6.34565,0.60258,-0.02935,0.08019,6.42761,0.59902,-0.01772,0.27657
129.88,6.47543,0.59929,0.00267,0.24031,6.31149,0.60258,-0.03106,0.02382,6.12024,0.60752,0.00381,-0.70188,6.39346,0.60148,-0.02401,0.16422,6.46177,0.59902,-0.00476,0.33996
129.92,6.46177,0.59929,0.01143,0.22404,6.37297,0.60121,-0.03125,0.14252,6.14756,0.60725,-0.02287,-0.63598,6.42761,0.60066,-0.01753,0.26029,6.47543,0.59874,0.00877,0.39884
129.96,6.44128,0.60011,0.02153,0.18222,6.39346,0.59956,-0.02039,0.27167,6.18171,0.60615,-0.05526,-0.33016,6.46177,0.59956,-0.00019,0.27750,6.46860,0.59956,0.02553,0.44397
130.00,6.40029,0.60121,0.02687,0.11883,6.42078,0.59929,-0.00305,0.27908,6.22953,0.60176,-0.05869,0.17521,6.48226,0.60094,0.01067,0.15972,6.44811,0.60011,0.05336,0.26969
130.04,6.34565,0.60231,0.03049,0.06299,6.42078,0.60011,0.00076,0.30701,6.28417,0.60011,-0.03106,0.42332,6.46860,0.60094,0.01010,0.09038,6.41395,0.60478,0.05793,-0.11976
130.08,6.29100,0.60368,0.03239,-0.00476,6.40712,0.59902,0.01258,0.48248,6.33199,0.59956,-0.00819,0.27591,6.44128,0.60148,0.01410,0.10441,6.35248,0.60615,0.03220,-0.23886
130.12,6.23636,0.60505,0.03030,-0.07728,6.37980,0.59984,0.04897,0.42531,6.37980,0.60039,-0.00572,0.02276,6.42078,0.60203,0.01848,0.12664,6.31149,0.60670,0.02172,-0.01244
130.16,6.18171,0.60615,0.02611,-0.14715,6.33199,0.60395,0.06212,0.03202,6.41395,0.59956,-0.01639,-0.00794,6.39346,0.60286,0.02573,0.11526,6.24319,0.60642,0.03811,0.05148
130.20,6.15439,0.60725,0.01867,-0.21411,6.28417,0.60615,0.04497,-0.22827,6.42078,0.59847,-0.01296,0.13418,6.32516,0.60423,0.02954,0.05386,6.20903,0.60972,0.05317,-0.43722
130.24,6.12707,0.60780,0.00762,-0.24574,6.22953,0.60725,0.03087,-0.19678,6.42761,0.59847,-0.00648,0.29351,6.27734,0.60533,0.03011,-0.01548,6.16122,0.61411,-0.00343,-0.77307
130.28,6.12707,0.60780,-0.00248,-0.24071,6.18171,0.60807,0.02801,-0.10864,6.42078,0.59709,0.01753,0.29933,6.23636,0.60670,0.02858,-0.09567,6.15439,0.60862,-0.04402,-0.34975
130.32,6.14073,0.60752,-0.01124,-0.23528,6.13390,0.60944,0.02801,-0.15443,6.38663,0.60066,0.02611,0.11301,6.20220,0.60780,0.02191,-0.16819,6.14756,0.60780,-0.02630,0.01548
130.36,6.17488,0.60697,-0.02115,-0.22298,6.09291,0.61054,0.02058,-0.32646,6.33882,0.60011,0.01505,0.13696,6.17488,0.60834,0.01620,-0.26135,6.14073,0.60752,-0.02363,-0.00900
130.40,6.20903,0.60588,-0.03125,-0.15853,6.06559,0.61136,0.00457,-0.53011,6.30466,0.60011,0.03735,0.14212,6.16122,0.60944,0.00172,-0.35676,6.16805,0.60642,-0.02935,-0.04221
130.44,6.26368,0.60423,-0.03544,-0.05399,6.06559,0.61191,-0.03163,-0.48631,6.25685,0.60395,0.04059,-0.14371,6.18171,0.60862,-0.01601,-0.35094,6.21587,0.60478,-0.03030,-0.03070
130.48,6.31149,0.60286,-0.03449,0.03269,6.06559,0.60807,-0.04935,-0.11116,6.20220,0.60450,0.02039,-0.35213,6.19537,0.60807,-0.03068,-0.23303,6.25002,0.60395,-0.03011,-0.03388
130.52,6.36614,0.60148,-0.03239,0.10798,6.09974,0.60642,-0.03335,0.11288,6.15439,0.60478,0.00953,-0.50682,6.22953,0.60588,-0.03754,-0.04579,6.30466,0.60258,-0.03335,-0.01972
130.56,6.40712,0.60011,-0.02611,0.18195,6.14756,0.60588,-0.02515,0.00966,6.12024,0.60560,-0.01162,-0.75428,6.27051,0.60450,-0.03068,0.05862,6.35931,0.60121,-0.03449,0.05743
130.60,6.44811,0.59929,-0.01696,0.23264,6.20220,0.60533,-0.03487,-0.06881,6.11341,0.60560,-0.06555,-0.61388,6.31149,0.60368,-0.02839,0.05849,6.39346,0.59956,-0.02954,0.15933
130.64,6.47543,0.59874,-0.00667,0.25937,6.25685,0.60286,-0.04097,0.06140,6.10658,0.59902,-0.08594,0.06947,6.37297,0.60231,-0.02706,0.07358,6.44128,0.59874,-0.02058,0.23886
130.68,6.46860,0.59874,0.00419,0.26638,6.33199,0.60121,-0.02916,0.18884,6.10658,0.59627,-0.05088,0.52734,6.41395,0.60148,-0.02477,0.13418,6.45494,0.59792,-0.01048,0.30873
130.72,6.44811,0.59902,0.01582,0.24124,6.37980,0.60066,-0.01867,0.16899,6.14073,0.59490,-0.01353,0.30661,6.44811,0.60011,-0.01734,0.21504,6.46177,0.59764,0.00553,0.33387
130.76,6.42761,0.60011,0.02496,0.17970,6.42078,0.60011,-0.01582,0.14265,6.17488,0.59709,-0.01677,-0.13961,6.48226,0.59984,-0.00419,0.22231,6.44811,0.59847,0.01906,0.28477
130.80,6.37980,0.60121,0.02935,0.12611,6.45494,0.59929,-0.01105,0.19214,6.21587,0.59490,-0.05031,-0.02223,6.47543,0.60011,0.00248,0.18063,6.42078,0.59929,0.02935,0.20035
130.84,6.33199,0.60231,0.03544,0.05902,6.46177,0.59902,-0.00133,0.26281,6.25685,0.59106,-0.03792,0.52972,6.47543,0.60011,0.00743,0.18672,6.37297,0.60094,0.03563,0.09541
130.88,6.27051,0.60423,0.03659,-0.05968,6.45494,0.59902,0.01239,0.27908,6.29783,0.59051,0.00515,0.78763,6.45494,0.60039,0.01810,0.17468,6.32516,0.60231,0.03678,-0.00450
130.92,6.20903,0.60560,0.02916,-0.14755,6.42078,0.60011,0.02401,0.22126,6.33882,0.59133,0.05145,0.45826,6.41395,0.60176,0.02439,0.10110,6.27734,0.60395,0.03506,-0.09223
130.96,6.16805,0.60642,0.02306,-0.19572,6.38663,0.60121,0.02935,0.16449,6.36614,0.59709,0.04554,0.00675,6.37297,0.60258,0.02515,0.04552,6.22953,0.60533,0.02801,-0.13762
131.00,6.13390,0.60752,0.01448,-0.25196,6.32516,0.60231,0.03678,0.10189,6.37980,0.59545,0.02553,0.08535,6.31832,0.60368,0.02668,0.02064,6.17488,0.60615,0.02172,-0.11976
131.04,6.13390,0.60780,0.00152,-0.27035,6.27734,0.60423,0.04059,-0.03030,6.37297,0.59655,0.05564,0.12373,6.27051,0.60478,0.02687,-0.00159,6.14756,0.60697,0.01715,-0.05545
131.08,6.12707,0.60752,-0.00915,-0.24018,6.20903,0.60588,0.03602,-0.18923,6.37980,0.60148,0.05355,-0.19426,6.22953,0.60588,0.02611,-0.02514,6.13390,0.60752,0.01639,0.00476
131.12,6.14756,0.60697,-0.01753,-0.20458,6.16122,0.60752,0.02191,-0.26334,6.35248,0.60176,0.03087,-0.32699,6.18854,0.60670,0.02725,-0.10944,6.14073,0.60807,0.01810,-0.00662
131.16,6.18854,0.60615,-0.02573,-0.16091,6.12024,0.60752,0.00953,-0.21583,6.31149,0.60313,0.02153,-0.29735,6.17488,0.60834,0.02096,-0.26784,6.14756,0.60807,0.03297,-0.37304
131.20,6.22953,0.60478,-0.03068,-0.10706,6.09291,0.60780,0.00667,-0.19783,6.28417,0.60423,0.00076,-0.09223,6.15439,0.60889,0.00267,-0.35094,6.19537,0.61328,-0.00743,-0.77109
131.24,6.29100,0.60368,-0.03430,-0.04486,6.07925,0.60834,-0.00229,-0.23819,6.23636,0.60203,0.00743,0.22562,6.17488,0.60834,-0.01201,-0.31151,6.23636,0.60834,-0.06326,-0.40877
131.28,6.33882,0.60203,-0.03640,0.06352,6.09291,0.60807,-0.01810,-0.14900,6.20220,0.60368,0.03678,0.13074,6.19537,0.60780,-0.02325,-0.22536,6.28417,0.60505,-0.05126,0.19453
131.32,6.40029,0.60039,-0.02954,0.17640,6.12024,0.60642,-0.02249,0.09170,6.16122,0.60670,0.02992,-0.24441,6.23636,0.60642,-0.03106,-0.10626,6.33882,0.60341,-0.01982,0.22007
131.36,6.42761,0.59956,-0.01925,0.22231,6.15439,0.60505,-0.00210,0.13312,6.14756,0.60670,0.00648,-0.40586,6.28417,0.60505,-0.03201,0.01482,6.39346,0.60505,-0.01772,-0.11526
131.40,6.45494,0.59902,-0.01143,0.25116,6.20903,0.60697,0.00305,-0.13921,6.14756,0.60670,-0.00972,-0.36536,6.33199,0.60368,-0.02801,0.09329,6.42078,0.60341,-0.04707,-0.09806
131.44,6.47543,0.59847,0.00038,0.27683,6.25685,0.60670,-0.02134,-0.24018,6.13390,0.60615,-0.02706,-0.18539,6.37980,0.60286,-0.02344,0.13842,6.46177,0.59956,-0.04097,0.26638
131.48,6.47543,0.59902,0.01258,0.25368,6.31149,0.60450,-0.03068,-0.02078,6.14756,0.60395,-0.02877,0.06299,6.42078,0.60176,-0.01753,0.18037,6.45494,0.59929,-0.01486,0.42862
131.52,6.44128,0.59956,0.02230,0.18976,6.33882,0.60341,-0.02077,0.16899,6.18854,0.60286,-0.01143,0.07186,6.44128,0.60121,-0.00667,0.16197,6.46860,0.59902,0.00191,0.38415
131.56,6.40712,0.60094,0.02839,0.10758,6.37297,0.60286,-0.00877,0.16356,6.22953,0.60395,-0.01181,-0.15178,6.46177,0.60148,-0.00210,0.09223,6.44128,0.59956,0.01505,0.30330
131.60,6.35248,0.60203,0.02935,0.05545,6.39346,0.60286,-0.00172,0.01614,6.27734,0.60313,-0.03716,-0.10613,6.47543,0.60121,-0.00095,0.06577,6.40029,0.60011,0.02725,0.18526
131.64,6.31832,0.60313,0.03259,0.00715,6.39346,0.60341,-0.00972,-0.06312,6.31149,0.59929,-0.02858,0.11248,6.45494,0.60148,-0.00114,0.13484,6.36614,0.60203,0.03220,0.02620
131.68,6.25685,0.60478,0.03182,-0.08059,6.37980,0.60231,-0.02020,0.15152,6.35248,0.60066,-0.01467,0.04393,6.42761,0.60066,0.00877,0.22602,6.30466,0.60313,0.02649,-0.06656
131.72,6.20220,0.60588,0.02611,-0.16634,6.34565,0.60039,-0.00057,0.41975,6.38663,0.59902,-0.02096,-0.12439,6.40029,0.60203,0.02230,0.19453,6.25002,0.60395,0.02382,-0.08628
131.76,6.16805,0.60697,0.01715,-0.22139,6.29783,0.60176,0.03011,0.32566,6.40712,0.59874,-0.02439,-0.26903,6.35248,0.60286,0.02687,0.09184,6.19537,0.60505,0.02020,-0.11023
131.80,6.13390,0.60725,0.00724,-0.24296,6.25685,0.60423,0.03163,0.07080,6.40029,0.59847,-0.05545,-0.09118,6.30466,0.60423,0.02896,-0.01006,6.16122,0.60560,0.01582,-0.14781
131.84,6.12707,0.60752,-0.00210,-0.25646,6.22270,0.60450,0.02592,-0.00953,6.38663,0.59270,-0.04821,0.44079,6.26368,0.60533,0.02592,-0.10520,6.12707,0.60642,0.00877,-0.19360
131.88,6.14073,0.60725,-0.01467,-0.23171,6.17488,0.60560,0.03106,-0.08257,6.34565,0.59298,-0.00495,0.62367,6.20903,0.60642,0.01963,-0.17163,6.11341,0.60642,-0.00133,-0.20008
131.92,6.16805,0.60615,-0.02249,-0.16224,6.14756,0.60752,0.02458,-0.24005,6.32516,0.59325,0.02039,0.36616,6.20220,0.60697,0.01086,-0.20286,6.12707,0.60615,-0.00800,-0.18169
131.96,6.19537,0.60533,-0.02706,-0.10136,6.12707,0.60807,0.00743,-0.29827,6.27051,0.59545,0.02496,0.05915,6.18854,0.60725,0.00286,-0.21596,6.16122,0.60588,-0.01601,-0.15456
132.00,6.24319,0.60395,-0.03011,-0.04777,6.11341,0.60780,-0.00419,-0.24508,6.22270,0.59572,0.01505,0.00860,6.18854,0.60725,-0.00648,-0.22099,6.18171,0.60478,-0.02153,-0.10401
132.04,6.29783,0.60286,-0.03087,0.00595,6.11341,0.60752,-0.01105,-0.19995,6.18171,0.59655,0.01277,0.25341,6.19537,0.60670,-0.01505,-0.20988,6.23636,0.60395,-0.02287,-0.08204
132.08,6.35248,0.60148,-0.03087,0.08628,6.15439,0.60697,-0.01829,-0.18725,6.12707,0.59572,0.03182,0.52297,6.23636,0.60615,-0.02496,-0.15469,6.29100,0.60313,-0.02744,-0.06550
132.12,6.40712,0.60011,-0.02401,0.16700,6.18854,0.60615,-0.02687,-0.15337,6.11341,0.59737,0.08289,0.18420,6.26368,0.60450,-0.02992,-0.04195,6.35248,0.60176,-0.03106,0.02236
132.16,6.42761,0.59956,-0.01620,0.21398,6.22270,0.60478,-0.03354,-0.05333,6.08608,0.60588,0.06060,-0.45694,6.30466,0.60341,-0.02668,0.04658,6.39346,0.60039,-0.02782,0.16435
132.20,6.46177,0.59874,-0.00629,0.23899,6.29100,0.60313,-0.03182,0.05770,6.09291,0.60341,0.01029,-0.36801,6.35248,0.60258,-0.02553,0.12029,6.44128,0.59929,-0.01772,0.30489
132.24,6.47543,0.59902,0.00457,0.22152,6.33882,0.60203,-0.02553,0.09250,6.10658,0.60313,0.02877,-0.19228,6.40029,0.60121,-0.02001,0.23568,6.46177,0.59874,-0.00133,0.39805
132.28,6.46177,0.59929,0.01143,0.19902,6.37297,0.60121,-0.02153,0.07238,6.14073,0.60725,0.01734,-0.43801,6.42761,0.60039,-0.00229,0.24137,6.48226,0.59929,0.01544,0.43285
132.32,6.42761,0.59984,0.02001,0.18050,6.40712,0.60066,-0.02325,0.12730,6.18171,0.60560,-0.01505,-0.51185,6.44811,0.60148,0.00534,0.11407,6.46177,0.59984,0.03373,0.41168
132.36,6.38663,0.60094,0.02687,0.13524,6.42761,0.59902,-0.01715,0.29470,6.22270,0.60505,-0.03049,-0.41671,6.46177,0.60121,0.00419,0.04208,6.44128,0.60148,0.05907,0.15205
132.40,6.34565,0.60203,0.03201,0.06153,6.42761,0.59847,0.00610,0.34009,6.28417,0.60368,-0.05336,-0.15350,6.45494,0.60176,0.00362,0.08443,6.39346,0.60615,0.04954,-0.17918
132.44,6.29100,0.60368,0.03239,-0.02805,6.40712,0.60011,0.01715,0.24428,6.32516,0.59984,-0.04993,0.25831,6.44128,0.60121,0.00953,0.16541,6.35248,0.60588,0.02973,-0.20405
132.48,6.22953,0.60478,0.02839,-0.08800,6.37980,0.60039,0.01867,0.28080,6.37980,0.59874,-0.02477,0.46263,6.41395,0.60231,0.02058,0.16356,6.30466,0.60725,0.03239,-0.19651
132.52,6.19537,0.60588,0.02515,-0.14001,6.33199,0.60094,0.03373,0.40599,6.40712,0.59792,0.00038,0.34684,6.36614,0.60313,0.02553,0.08985,6.25002,0.60889,0.02553,-0.38521
132.56,6.14756,0.60697,0.01734,-0.19161,6.29783,0.60231,0.06269,0.26717,6.42761,0.59956,0.00705,0.12373,6.31832,0.60450,0.02687,0.02461,6.20903,0.61054,-0.00515,-0.41949
132.60,6.12707,0.60725,0.00934,-0.23039,6.22953,0.60697,0.06822,-0.15641,6.42761,0.59902,0.00172,0.08628,6.27051,0.60533,0.02592,-0.01350,6.17488,0.60780,-0.02210,-0.15708
132.64,6.13390,0.60780,-0.00095,-0.26691,6.18171,0.60917,0.04135,-0.39329,6.40712,0.59929,0.00476,0.24865,6.22953,0.60642,0.02725,-0.08363,6.14756,0.60752,-0.01181,-0.00318
132.68,6.14756,0.60725,-0.01315,-0.26757,6.13390,0.60972,0.02344,-0.32355,6.39346,0.59847,0.02763,0.27935,6.20220,0.60780,0.02153,-0.20696,6.13390,0.60752,-0.01296,-0.05584
132.72,6.17488,0.60670,-0.02382,-0.22496,6.09291,0.61054,0.01639,-0.24534,6.34565,0.60203,0.03830,0.06272,6.17488,0.60834,0.00972,-0.30436,6.14756,0.60670,-0.01829,-0.09740
132.76,6.22953,0.60533,-0.03335,-0.12651,6.06559,0.61109,0.00934,-0.29205,6.29783,0.60231,0.03144,-0.13445,6.16805,0.60862,-0.00400,-0.35345,6.17488,0.60588,-0.02191,-0.12095
132.80,6.27734,0.60368,-0.03411,-0.02025,6.06559,0.61136,-0.00191,-0.44701,6.25685,0.60478,0.01829,-0.13815,6.17488,0.60834,-0.02363,-0.27379,6.20903,0.60505,-0.02782,-0.13021
132.84,6.32516,0.60258,-0.03335,0.05015,6.07925,0.61164,-0.02839,-0.52284,6.21587,0.60313,0.01715,-0.06696,6.19537,0.60615,-0.02992,-0.09832,6.26368,0.60368,-0.03373,-0.09687
132.88,6.36614,0.60094,-0.02992,0.11327,6.10658,0.60944,-0.05907,-0.25249,6.16122,0.60588,0.02268,-0.21993,6.23636,0.60560,-0.02725,-0.01019,6.31832,0.60231,-0.03792,-0.00371
132.92,6.42078,0.60011,-0.02401,0.16674,6.14756,0.60533,-0.05431,0.13061,6.14073,0.60588,0.00419,-0.48221,6.27734,0.60423,-0.02858,0.02395,6.37297,0.60039,-0.03525,0.12188
132.96,6.44811,0.59902,-0.01734,0.23197,6.20220,0.60423,-0.03106,0.14874,6.12707,0.60615,-0.01582,-0.69381,6.32516,0.60313,-0.02553,0.05148,6.40712,0.59929,-0.02687,0.21808
133.00,6.46177,0.59847,-0.00457,0.27167,6.26368,0.60423,-0.03354,-0.02025,6.10658,0.60615,-0.06631,-0.52125,6.37297,0.60231,-0.02496,0.08760,6.43445,0.59819,-0.01639,0.27644
133.04,6.46177,0.59874,0.00648,0.25765,6.31832,0.60231,-0.05050,0.15602,6.12024,0.59929,-0.07927,0.14080,6.42078,0.60094,-0.01944,0.14252,6.45494,0.59792,-0.00381,0.30290
133.08,6.44811,0.59902,0.01658,0.22337,6.36614,0.59819,-0.02687,0.44436,6.14756,0.59764,-0.04154,0.49200,6.45494,0.60066,-0.01181,0.15880,6.46177,0.59792,0.00819,0.30886
133.12,6.41395,0.60011,0.02515,0.16581,6.40712,0.59984,0.00438,0.33202,6.17488,0.59682,-0.01963,0.35041,6.46860,0.60011,-0.00629,0.16488,6.44128,0.59847,0.02230,0.27035
133.16,6.37297,0.60121,0.02916,0.11738,6.43445,0.60011,0.00400,0.10838,6.21587,0.59627,-0.00457,-0.02210,6.46860,0.60011,0.00057,0.18248,6.41395,0.59984,0.03220,0.16938
133.20,6.32516,0.60231,0.03506,0.05320,6.44128,0.60011,0.00229,0.09395,6.26368,0.59819,-0.02935,-0.20194,6.46177,0.60011,0.00819,0.19744,6.36614,0.60121,0.03716,0.03811
133.24,6.27051,0.60423,0.03525,-0.05161,6.42761,0.59984,0.00838,0.16674,6.30466,0.59353,-0.04421,0.15906,6.44128,0.60066,0.01810,0.17018,6.31832,0.60313,0.03392,-0.05942
133.28,6.21587,0.60533,0.03030,-0.14437,6.42761,0.60066,0.01867,0.19069,6.33882,0.59270,-0.01563,0.51834,6.39346,0.60176,0.02325,0.10600,6.27051,0.60395,0.02916,-0.07477
133.32,6.17488,0.60670,0.02287,-0.21649,6.37297,0.60148,0.02611,0.15086,6.36614,0.59243,0.01239,0.55248,6.35248,0.60258,0.02611,0.05386,6.22270,0.60533,0.02706,-0.05717
133.36,6.14756,0.60725,0.01258,-0.26863,6.33199,0.60286,0.03068,0.09673,6.37980,0.59408,0.03506,0.40268,6.33199,0.60395,0.02668,0.02223,6.16805,0.60615,0.02420,-0.01469
133.40,6.12024,0.60780,0.00019,-0.28491,6.27734,0.60395,0.03392,0.02779,6.37297,0.59600,0.03925,0.31058,6.27051,0.60478,0.02573,0.02620,6.14756,0.60725,0.02515,0.01654
133.44,6.13390,0.60725,-0.01201,-0.25262,6.21587,0.60560,0.03487,-0.08998,6.35248,0.59627,0.05964,0.20657,6.22953,0.60560,0.03201,-0.04777,6.12707,0.60807,0.02573,-0.01813
133.48,6.15439,0.60670,-0.02058,-0.19916,6.16805,0.60697,0.02877,-0.24084,6.33882,0.60121,0.06803,-0.15258,6.19537,0.60780,0.02725,-0.23396,6.14073,0.60834,0.04021,-0.39421
133.52,6.18854,0.60560,-0.02839,-0.13127,6.12707,0.60834,0.01296,-0.31799,6.31149,0.60313,0.04345,-0.41128,6.18171,0.60834,0.00953,-0.33440,6.16122,0.61383,-0.00019,-0.82481
133.56,6.23636,0.60423,-0.03106,-0.06047,6.11341,0.60807,-0.00400,-0.23303,6.27051,0.60423,0.02573,-0.42227,6.18171,0.60834,-0.00495,-0.30211,6.20220,0.60944,-0.06136,-0.46527
133.60,6.29100,0.60313,-0.03297,0.00556,6.09974,0.60725,-0.00515,-0.14874,6.23636,0.60560,0.00172,-0.21848,6.17488,0.60780,-0.01582,-0.21954,6.25002,0.60560,-0.05069,0.18262
133.64,6.34565,0.60148,-0.03163,0.09223,6.10658,0.60780,-0.00896,-0.18447,6.19537,0.60341,0.00152,0.11566,6.20903,0.60697,-0.02249,-0.12889,6.30466,0.60450,-0.01925,0.24918
133.68,6.39346,0.60039,-0.02477,0.15919,6.13390,0.60725,-0.02458,-0.11486,6.16805,0.60450,0.02668,0.08482,6.24319,0.60588,-0.02573,-0.05081,6.35248,0.60533,-0.01143,-0.12307
133.72,6.42761,0.59956,-0.01829,0.20710,6.16805,0.60533,-0.02820,0.14080,6.14756,0.60697,0.02153,-0.25249,6.28417,0.60478,-0.02534,0.00251,6.38663,0.60533,-0.04211,-0.24534
133.76,6.46177,0.59874,-0.00762,0.23621,6.21587,0.60368,-0.00515,0.20935,6.14073,0.60697,-0.00210,-0.41856,6.32516,0.60395,-0.02573,0.05545,6.42761,0.60094,-0.05240,0.10878
133.80,6.46177,0.59902,0.00210,0.22840,6.26368,0.60560,0.00381,-0.04592,6.14756,0.60642,-0.02077,-0.34988,6.37297,0.60258,-0.02268,0.13339,6.44811,0.59956,-0.02763,0.37939
133.84,6.46860,0.59902,0.00972,0.23131,6.31832,0.60533,-0.01563,-0.16316,6.16805,0.60533,-0.03602,-0.10732,6.41395,0.60176,-0.01162,0.13048,6.46860,0.59929,-0.01010,0.38971
133.88,6.43445,0.59956,0.02153,0.20683,6.35248,0.60368,-0.02249,0.01442,6.20220,0.60286,-0.03239,0.17362,6.44811,0.60203,-0.00896,0.05889,6.45494,0.59902,0.00305,0.35756
133.92,6.40712,0.60094,0.02858,0.12929,6.38663,0.60286,-0.01353,0.19439,6.23636,0.60176,-0.01010,0.17071,6.47543,0.60121,-0.00972,0.05426,6.43445,0.59929,0.01867,0.29113
133.96,6.35248,0.60203,0.03125,0.05651,6.40029,0.60258,-0.00133,0.23277,6.27734,0.60286,-0.00438,-0.13352,6.45494,0.60121,-0.00896,0.14834,6.40029,0.60066,0.02973,0.15059
134.00,6.29783,0.60341,0.03297,-0.01892,6.39346,0.60258,0.01220,0.09356,6.31832,0.60313,-0.03449,-0.15589,6.44128,0.60011,0.00076,0.27128,6.35248,0.60203,0.03144,-0.00318
134.04,6.23636,0.60478,0.03106,-0.11685,6.37980,0.60423,0.00991,-0.10851,6.35248,0.59847,-0.03163,0.13921,6.42078,0.60094,0.01829,0.26426,6.29100,0.60341,0.02687,-0.09382
134.08,6.20903,0.60615,0.02306,-0.19691,6.33199,0.60423,-0.00915,-0.02355,6.38663,0.59984,-0.01105,0.17719,6.39346,0.60203,0.02592,0.15205,6.24319,0.60423,0.02039,-0.09859
134.12,6.16805,0.60670,0.01258,-0.21385,6.29783,0.60231,-0.00210,0.27286,6.40029,0.59847,-0.00877,0.00476,6.33882,0.60313,0.02954,0.04393,6.19537,0.60478,0.01906,-0.09620
134.16,6.14073,0.60697,0.00553,-0.21305,6.25685,0.60313,0.02458,0.30992,6.40712,0.59902,-0.00743,-0.22880,6.29783,0.60450,0.02896,-0.05373,6.16122,0.60588,0.01505,-0.14093
134.20,6.13390,0.60725,-0.00362,-0.22417,6.20220,0.60505,0.03563,0.05373,6.37980,0.59929,-0.03621,-0.21054,6.25685,0.60560,0.02420,-0.12108,6.13390,0.60615,0.00724,-0.17401
134.24,6.14073,0.60670,-0.01315,-0.21424,6.16805,0.60697,0.02439,-0.13895,6.36614,0.59545,-0.04650,0.31680,6.22270,0.60642,0.01887,-0.17256,6.12024,0.60642,-0.00019,-0.17719
134.28,6.16122,0.60615,-0.02134,-0.18341,6.12707,0.60670,0.01601,-0.15549,6.32516,0.59353,-0.00781,0.73880,6.19537,0.60725,0.01010,-0.21054,6.13390,0.60615,-0.00800,-0.15469
134.32,6.20903,0.60505,-0.02992,-0.10216,6.11341,0.60780,0.01563,-0.22509,6.27051,0.59462,0.03449,0.61242,6.18854,0.60725,0.00076,-0.21596,6.15439,0.60560,-0.01181,-0.14636
134.36,6.25002,0.60341,-0.03011,-0.00741,6.10658,0.60862,0.00133,-0.34988,6.22953,0.59655,0.06612,-0.07728,6.18854,0.60725,-0.00743,-0.20948,6.20220,0.60533,-0.01829,-0.16396
134.40,6.30466,0.60258,-0.02820,0.03785,6.11341,0.60807,-0.01753,-0.35120,6.17488,0.60341,0.02058,-0.58119,6.21587,0.60670,-0.01639,-0.18539,6.25002,0.60423,-0.02649,-0.13762
134.44,6.35931,0.60121,-0.02668,0.07305,6.14756,0.60697,-0.03068,-0.24230,6.14073,0.59792,-0.02096,-0.18037,6.23636,0.60588,-0.02325,-0.13286,6.31149,0.60313,-0.03201,-0.04168
134.48,6.38663,0.60039,-0.02325,0.12598,6.18171,0.60560,-0.04097,-0.03480,6.11341,0.59847,0.00686,0.25990,6.27734,0.60478,-0.02839,-0.03930,6.35931,0.60148,-0.03220,0.11394
134.52,6.43445,0.59929,-0.01772,0.20194,6.22270,0.60286,-0.03182,0.13193,6.09974,0.59929,0.02191,0.24560,6.31832,0.60341,-0.02706,0.07265,6.40029,0.60011,-0.02153,0.24825
134.56,6.46177,0.59874,-0.00648,0.25791,6.29783,0.60313,-0.02287,0.12638,6.09291,0.60066,0.03087,0.07463,6.35248,0.60258,-0.02363,0.19003,6.43445,0.59984,-0.01067,0.35438
134.60,6.46860,0.59874,0.00553,0.24812,6.34565,0.60148,-0.02249,0.11486,6.10658,0.60231,0.02363,-0.05809,6.39346,0.60094,-0.00800,0.20948,6.46860,0.59929,0.00400,0.48195
134.64,6.44128,0.59929,0.01505,0.19466,6.38663,0.60094,-0.01505,0.12227,6.14756,0.60203,0.02439,-0.14384,6.43445,0.60231,-0.00038,0.08562,6.46860,0.59956,0.02916,0.52032
134.68,6.42078,0.60011,0.02058,0.14596,6.42078,0.60039,-0.01048,0.10097,6.18171,0.60450,0.01848,-0.34088,6.45494,0.60148,-0.00515,0.04473,6.46177,0.60094,0.06441,0.15416
134.72,6.37297,0.60094,0.02534,0.12307,6.43445,0.60039,-0.00991,0.14755,6.22270,0.60450,-0.00819,-0.41340,6.44811,0.60148,-0.00172,0.11208,6.43445,0.60725,0.04554,-0.28676
134.76,6.33199,0.60203,0.03163,0.07318,6.43445,0.59929,-0.00267,0.26519,6.28417,0.60313,-0.02172,-0.31256,6.45494,0.60121,0.00476,0.16872,6.39346,0.60505,0.01544,-0.19056
134.80,6.28417,0.60368,0.03278,-0.01429,6.42078,0.59956,0.01677,0.26784,6.32516,0.60258,-0.03068,-0.20908,6.42761,0.60176,0.01448,0.16621,6.34565,0.60615,0.02954,-0.05518
134.84,6.24319,0.60478,0.03011,-0.09713,6.37980,0.60121,0.02420,0.16899,6.37297,0.60121,-0.04459,0.03560,6.39346,0.60258,0.01963,0.11817,6.29100,0.60807,0.03068,-0.28438
