T,M2 F1,M2 P1,M2 V1,M2 A1,M2 F2,M2 P2,M2 V2,M2 A2,M2 F3,M2 P3,M2 V3,M2 A3,M2 F4,M2 P4,M2 V4,M2 A4,M2 F5,M2 P5,M2 V5,M2 A5
5.08,3.62706,0.66679,-0.56328,9.44282,4.04373,0.65883,0.31804,-0.28372,4.39209,0.65088,0.31975,0.43550,4.58335,0.64950,0.33252,0.67184,5.34155,0.62865,0.29022,2.67506
5.12,4.22815,0.65444,-0.32471,4.92110,3.58608,0.67201,0.27554,-1.53993,3.85247,0.66432,0.31003,-0.84837,3.98908,0.66460,0.32528,-0.69619,4.73362,0.64594,0.35462,1.43552
5.16,4.87023,0.64374,-0.28393,2.34860,3.12842,0.68243,0.18293,-2.44202,3.40165,0.67749,0.24582,-1.95174,3.57241,0.67832,0.25363,-1.59802,4.28280,0.65801,0.37806,1.07320
5.20,5.28690,0.63085,-0.22219,2.37202,2.84154,0.68737,0.06612,-2.87342,2.96449,0.68545,0.13758,-2.60002,3.14208,0.68435,0.17169,-1.98337,3.59291,0.67283,0.43809,2.03696
5.24,5.68308,0.62399,-0.11033,3.08700,2.88252,0.68847,-0.06669,-2.72164,2.86203,0.68820,0.02801,-2.87633,2.90301,0.68847,0.14520,-3.21787,3.08744,0.70164,0.30641,11.27692
5.28,5.77187,0.62097,0.03506,3.55982,3.00547,0.68106,-0.17302,-2.00202,2.93034,0.68902,-0.10690,-2.69610,3.01230,0.70603,-0.08823,-4.15239,2.90984,0.70109,0.86684,25.53656
5.32,5.63526,0.62508,0.21075,3.08435,3.38799,0.67255,-0.22733,-1.19759,3.15575,0.67859,-0.21323,-1.87777,3.16258,0.68106,-0.30718,-2.42786,2.68443,0.70137,2.33164,30.62545
5.36,5.39619,0.64045,0.32128,1.67795,3.96176,0.66240,-0.26049,-0.51887,3.66121,0.66926,-0.25439,-1.03165,3.53143,0.67036,-0.28679,-0.45085,2.87569,0.70274,6.87391,-36.36912
5.40,4.82242,0.65554,0.32204,0.67502,4.47406,0.65143,-0.27440,0.29099,4.15985,0.65856,-0.28945,-0.24190,4.08471,0.65993,-0.27897,0.25579,3.30602,1.81900,-0.38378,-101.30780
5.44,4.26914,0.66432,0.34624,0.22615,5.02734,0.63908,-0.24810,1.32740,4.71996,0.64511,-0.28660,0.83381,4.56285,0.64868,-0.26487,0.79875,3.65438,0.66350,-7.45434,-32.59731
5.48,3.72952,0.68243,0.37082,-0.86676,5.44400,0.62947,-0.16502,2.27899,5.25958,0.63386,-0.23248,2.06528,5.06149,0.63771,-0.22790,1.54482,4.38526,0.65417,-2.66282,35.30690
5.52,3.11476,0.69780,0.30222,-2.48768,5.62160,0.62508,-0.05240,2.85555,5.51231,0.62371,-0.10766,2.92185,5.42351,0.62947,-0.15492,2.56006,5.00001,0.64319,-1.07874,30.79841
5.56,2.86886,0.70960,0.15454,-3.72126,5.68308,0.62481,0.07546,3.01051,5.66942,0.62481,0.03449,2.94289,5.54646,0.62234,-0.01220,3.23256,5.32788,0.62920,-0.23915,17.20452
5.60,2.81421,0.71097,-0.02820,-4.08186,5.45084,0.63057,0.21037,2.54630,5.62843,0.62838,0.13739,2.58375,5.58745,0.62783,0.14787,2.82300,5.77187,0.62042,-0.09852,6.86582
5.64,2.84837,0.70631,-0.19037,-3.73185,5.04783,0.64347,0.29784,1.58201,5.25958,0.63524,0.24334,2.02558,5.31422,0.63771,0.22790,1.94076,5.77187,0.61960,0.08537,4.31952
5.68,3.21039,0.69670,-0.35501,-2.54458,4.60384,0.65636,0.33347,0.59125,4.88389,0.64868,0.31823,0.99009,4.91122,0.64594,0.29746,1.05930,5.56013,0.62783,0.25363,2.70589
5.72,3.66121,0.67475,-0.43123,-0.51397,3.97542,0.67063,0.34262,-0.44304,4.33061,0.66295,0.33080,-0.23806,4.47406,0.66295,0.31918,0.01853,5.35521,0.64484,0.30622,1.38497
5.76,4.20766,0.65664,-0.37311,1.00624,3.46312,0.68435,0.31632,-1.85183,3.70903,0.67694,0.29269,-1.32793,3.85930,0.67283,0.29936,-0.99367,4.67897,0.65252,0.33595,0.59721
5.80,4.82925,0.64539,-0.30718,1.55395,3.14208,0.69917,0.20599,-3.36582,3.31968,0.68792,0.20713,-2.02862,3.42214,0.68847,0.23724,-1.95809,4.11203,0.67091,0.36625,-0.43034
5.84,5.28690,0.63332,-0.25496,2.16122,2.86886,0.70493,0.00229,-3.77882,2.96449,0.69231,0.13301,-2.68247,3.14208,0.69313,0.12939,-2.59460,3.59974,0.68518,0.31232,-1.65902
5.88,5.66258,0.62344,-0.15797,3.18373,2.90984,0.69643,-0.14558,-2.94871,2.85520,0.70109,-0.00019,-3.32691,2.89618,0.69752,0.03868,-3.23428,2.98498,0.69670,0.22905,-2.79389
5.92,5.80603,0.61822,-0.00038,4.04639,3.14892,0.69039,-0.22238,-2.13753,3.00547,0.69423,-0.17283,-2.96539,2.99864,0.70109,-0.15092,-3.22423,2.85520,0.70576,0.07813,-3.59700
5.96,5.60111,0.62042,0.21990,3.52395,3.47679,0.68051,-0.31861,-1.22551,3.23771,0.68408,-0.26945,-1.79003,3.25137,0.68298,-0.27916,-1.83939,2.78689,0.70274,-0.07451,-3.80886
6.00,5.34838,0.63990,0.33900,1.57685,4.00274,0.66158,-0.33404,-0.05095,3.72269,0.67091,-0.31575,-0.53554,3.58608,0.67338,-0.28602,-0.61031,2.84837,0.70164,-0.25725,-3.14403
6.04,4.88389,0.65225,0.33690,-0.24680,4.52870,0.65225,-0.30584,0.79994,4.26914,0.65636,-0.29346,0.32844,4.11203,0.66130,-0.29879,0.04367,3.38116,0.67969,-0.37273,-1.37478
6.08,4.20766,0.66844,0.28050,-1.17152,4.96586,0.63798,-0.27669,1.76859,4.72679,0.64841,-0.27859,0.90792,4.61067,0.64923,-0.29098,0.78379,3.79782,0.66597,-0.34872,0.04063
6.12,3.71586,0.67448,0.21704,-1.40191,5.29373,0.62700,-0.17093,2.76570,5.24592,0.63332,-0.23800,1.79519,5.06149,0.63633,-0.24334,1.61774,4.35111,0.65307,-0.33385,0.67819
6.16,3.23771,0.68435,0.17931,-1.77547,5.44400,0.62289,-0.02973,3.11214,5.52597,0.62646,-0.12863,2.51930,5.44400,0.62810,-0.15092,2.22090,5.06832,0.63908,-0.30032,1.34567
6.20,2.86203,0.69094,0.09070,-2.42098,5.46450,0.62536,0.10099,2.82366,5.58062,0.62371,-0.02249,2.86654,5.53963,0.62453,-0.05488,2.53082,5.38936,0.62783,-0.23667,2.19576
6.24,2.84837,0.69313,-0.03049,-2.68114,5.33471,0.63194,0.20542,2.14798,5.55329,0.62371,0.10671,2.90438,5.52597,0.62344,0.05126,2.71806,5.69674,0.61850,-0.12443,3.01329
6.28,2.93717,0.68820,-0.14978,-2.31327,4.74045,0.64237,0.28202,1.15842,5.20493,0.63167,0.23877,2.17591,5.30056,0.62755,0.17645,2.47616,5.80603,0.61685,0.01753,3.41187
6.32,3.29236,0.67887,-0.21704,-1.76026,4.41941,0.65582,0.31423,-0.18235,4.74045,0.64566,0.30089,0.91678,4.82242,0.63853,0.27440,1.57989,5.46450,0.61905,0.17607,3.05193
6.36,3.83198,0.67173,-0.29041,-1.09053,4.03007,0.67091,0.26106,-1.34183,4.26914,0.65774,0.30451,-0.25315,4.39209,0.65170,0.31270,0.36285,5.19127,0.63277,0.28831,1.96246
6.40,4.33061,0.65472,-0.32947,0.15628,3.46995,0.67749,0.17893,-1.83383,3.69537,0.67063,0.27612,-1.29075,3.90028,0.66487,0.30375,-0.88330,4.62433,0.64457,0.33328,0.74647
6.44,4.95903,0.64182,-0.28145,1.51836,3.37433,0.68435,0.10652,-2.04212,3.30602,0.68161,0.19780,-2.14150,3.38799,0.67804,0.23648,-1.94102,3.93444,0.65993,0.34795,-0.49306
6.48,5.38936,0.63139,-0.19399,2.53915,3.22405,0.68682,0.01734,-2.19245,3.06012,0.68765,0.08804,-2.52777,3.14892,0.68518,0.12958,-2.50157,3.56558,0.67475,0.29536,-1.69250
6.52,5.58062,0.62536,-0.07451,3.27981,3.13525,0.68600,-0.07718,-2.11530,2.92350,0.68847,-0.02096,-2.47219,3.02596,0.68792,0.02496,-2.69398,3.04646,0.68518,0.19780,-2.47960
6.56,5.73089,0.62261,0.10233,3.13160,3.53826,0.67996,-0.15740,-1.82047,3.11476,0.68518,-0.11376,-2.22963,3.06012,0.68765,-0.08994,-2.64872,2.75957,0.69121,0.07889,-2.79812
6.60,5.51914,0.63688,0.20809,2.15606,3.77733,0.67365,-0.23381,-1.16173,3.40848,0.67914,-0.19703,-1.91588,3.36750,0.68106,-0.20485,-2.10696,2.92350,0.69094,-0.03430,-2.83491
6.64,5.13663,0.64127,0.25801,1.40376,4.13936,0.66021,-0.27345,0.05267,3.83198,0.67008,-0.28317,-1.17020,3.74318,0.66954,-0.27592,-1.08868,2.98498,0.68820,-0.14235,-2.83226
6.68,4.71313,0.65582,0.32871,0.44370,4.67214,0.64868,-0.23286,1.31669,4.42624,0.65444,-0.31461,0.14609,4.25548,0.65719,-0.29288,0.03308,3.44946,0.68134,-0.27935,-2.27608
6.72,4.05056,0.67173,0.29993,-0.66721,4.91805,0.63990,-0.14406,1.97331,4.86340,0.64182,-0.26525,1.37822,4.76777,0.64539,-0.27707,1.22339,4.09837,0.66405,-0.36434,-0.75336
6.76,3.51777,0.67914,0.26849,-1.62502,5.25275,0.63716,-0.04993,1.96656,5.25275,0.63304,-0.19341,2.33629,5.12980,0.63222,-0.18903,2.21931,4.52187,0.64813,-0.34548,0.96826
6.80,3.16941,0.69506,0.18274,-2.74003,5.31422,0.63688,0.02249,1.67398,5.55329,0.62481,-0.07546,3.06794,5.43717,0.62975,-0.07946,2.69927,5.15712,0.63469,-0.26716,2.23493
6.84,2.85520,0.69752,0.01505,-3.01819,5.14346,0.63990,0.07355,1.54747,5.51231,0.62563,0.07375,3.12789,5.52597,0.62618,0.03278,2.87633,5.53280,0.62563,-0.14959,2.98577
6.88,2.85520,0.69286,-0.08632,-2.62014,5.09564,0.64182,0.14025,1.50446,5.39619,0.63112,0.20790,2.30797,5.36204,0.63112,0.16445,2.56932,5.60794,0.62206,-0.01201,3.21840
6.92,3.03963,0.69012,-0.17722,-2.42217,4.63799,0.65060,0.21342,1.00055,5.08198,0.64457,0.27935,0.95053,5.15029,0.63990,0.27326,1.43049,5.72406,0.62508,0.11891,3.03394
6.96,3.40165,0.68024,-0.28755,-1.94248,4.20766,0.66103,0.23438,0.12439,4.56285,0.65664,0.27040,-0.13246,4.68581,0.65719,0.28278,0.14490,5.37570,0.63139,0.24563,2.34595
7.00,3.95493,0.66597,-0.36320,-0.75256,3.98225,0.67036,0.22200,-0.78022,4.08471,0.66652,0.24201,-0.63267,4.15985,0.66322,0.25973,-0.61150,4.93171,0.64566,0.33423,0.99261
7.04,4.48089,0.64813,-0.35939,0.74475,3.48362,0.67996,0.17074,-1.64116,3.60657,0.67475,0.22600,-1.19018,3.74318,0.67749,0.23457,-1.30319,4.50138,0.66185,0.33157,-0.50299
7.08,5.00684,0.63496,-0.28907,1.92316,3.29236,0.68518,0.08404,-2.26152,3.19673,0.68655,0.16483,-2.05932,3.29919,0.68435,0.15283,-1.87552,3.77050,0.67475,0.25992,-1.28387
7.12,5.48499,0.62426,-0.18789,2.62927,3.35383,0.68737,-0.02230,-2.47193,3.05329,0.69066,0.04002,-2.46055,3.06012,0.68902,0.07908,-2.29183,3.36066,0.68024,0.22085,-1.80869
7.16,5.62843,0.61960,-0.07089,3.02798,3.27870,0.68408,-0.13815,-2.04080,2.98498,0.68765,-0.04878,-2.41714,3.04646,0.69204,-0.03011,-2.63139,3.07378,0.69423,0.13777,-2.68207
7.20,5.64209,0.61795,0.06136,3.14324,3.59974,0.67420,-0.20447,-1.12375,3.17624,0.68737,-0.14882,-2.31644,3.12842,0.68710,-0.14901,-2.47616,2.75274,0.69451,-0.01734,-2.97862
7.24,5.49182,0.62426,0.19703,2.78079,3.95493,0.66542,-0.21228,-0.45866,3.55192,0.67640,-0.25420,-1.67279,3.46995,0.67914,-0.24334,-1.86281,2.95083,0.69039,-0.12424,-2.66963
7.28,5.00684,0.63496,0.29936,1.93652,4.24182,0.65883,-0.23953,0.18182,3.94810,0.66460,-0.29803,-0.61520,3.90711,0.66707,-0.31327,-0.80457,3.21039,0.68490,-0.23438,-2.13832
7.32,4.52870,0.64923,0.36415,0.70479,4.72679,0.64429,-0.21533,1.14902,4.48089,0.65170,-0.30794,0.58318,4.36477,0.65170,-0.31670,0.49134,3.55192,0.67036,-0.30546,-1.27527
7.36,4.00957,0.66597,0.36930,-0.85432,4.94537,0.63935,-0.13568,1.82748,4.97269,0.63743,-0.24848,1.67927,4.90439,0.63990,-0.26525,1.57367,4.22132,0.65938,-0.34033,-0.25778
7.40,3.46312,0.68188,0.28984,-2.23757,5.15712,0.63386,-0.05526,2.13515,5.26641,0.63057,-0.15206,2.23718,5.22542,0.62947,-0.17969,2.33801,4.67897,0.64237,-0.34148,1.10588
7.44,3.12842,0.69039,0.16845,-3.02639,5.32105,0.63414,0.04440,2.11358,5.51231,0.62591,-0.06136,2.52936,5.43717,0.62453,-0.06460,2.70390,5.14346,0.62838,-0.24848,2.34370
7.48,2.91667,0.69588,0.02839,-3.21642,5.04783,0.63798,0.12691,1.71632,5.49865,0.62481,0.05107,2.69491,5.53963,0.62481,0.04364,2.79309,5.57379,0.62179,-0.12901,2.95904
7.52,2.95083,0.69259,-0.10785,-2.82790,4.88389,0.64511,0.18770,1.11422,5.25958,0.63002,0.16235,2.55503,5.30739,0.62728,0.16655,2.56840,5.57379,0.61795,0.00210,3.13570
7.56,3.23088,0.68600,-0.20942,-2.07719,4.63799,0.65390,0.21857,0.39712,4.96586,0.63743,0.27364,1.88968,5.00001,0.63853,0.27154,1.72744,5.55329,0.62206,0.12996,2.97108
7.60,3.55192,0.67475,-0.27783,-1.16729,4.09154,0.66322,0.22467,-0.43060,4.46723,0.65335,0.34167,0.51556,4.61067,0.65088,0.32280,0.41486,5.30056,0.62838,0.25115,2.41609
7.64,4.12569,0.66240,-0.30317,-0.19797,3.85247,0.67365,0.18351,-1.21334,3.98225,0.66844,0.31499,-0.92724,4.06422,0.66679,0.30546,-0.93584,4.72679,0.64292,0.34433,1.27460
7.68,4.69947,0.64978,-0.29822,0.87801,3.58608,0.67887,0.11376,-1.65320,3.59291,0.67914,0.25420,-2.03894,3.66121,0.67722,0.23114,-1.86797,4.33744,0.65829,0.36834,-0.26678
7.72,5.03417,0.63661,-0.23762,2.01989,3.29236,0.68243,0.04421,-1.86043,3.21039,0.69039,0.14578,-2.85013,3.31285,0.68545,0.14196,-2.37745,3.79099,0.67475,0.32204,-1.75682
7.76,5.42351,0.62892,-0.12481,2.81758,3.37433,0.68298,-0.03830,-1.90185,3.08744,0.69259,-0.00210,-2.90399,3.08744,0.68929,0.03259,-2.56496,3.25821,0.68655,0.20656,-2.66804
7.80,5.58745,0.62618,0.00591,3.05776,3.44946,0.67941,-0.11948,-1.61469,3.13525,0.68820,-0.10824,-2.36289,3.12159,0.68820,-0.07622,-2.38261,3.11476,0.69149,0.08022,-2.83346
7.84,5.45767,0.62892,0.14292,2.62583,3.66121,0.67255,-0.17684,-1.05136,3.29236,0.68298,-0.18617,-1.80260,3.27870,0.68243,-0.16864,-1.89021,2.94400,0.69204,-0.03030,-2.64727
7.88,5.28007,0.63908,0.23896,1.60490,4.09837,0.66460,-0.21018,-0.30357,3.71586,0.67365,-0.25954,-1.04316,3.61340,0.67338,-0.22505,-1.32780,3.02596,0.68847,-0.12539,-2.44467
7.92,4.82925,0.65088,0.26563,0.64035,4.35111,0.65417,-0.20142,0.46170,4.15985,0.65993,-0.27573,-0.11354,4.08471,0.66542,-0.28774,-0.43338,3.45629,0.68326,-0.23781,-1.86308
7.96,4.29646,0.66048,0.27478,-0.04049,4.74045,0.64758,-0.16407,1.03072,4.57652,0.65115,-0.26735,0.81793,4.50138,0.64758,-0.27955,0.88397,3.78416,0.66816,-0.30641,-0.57114
8.00,3.83198,0.67255,0.27516,-0.97025,5.06149,0.64127,-0.12043,1.57050,5.04783,0.63743,-0.22085,1.91998,4.91805,0.64018,-0.19761,1.77203,4.33744,0.65499,-0.28621,0.76222
8.04,3.36750,0.68518,0.20885,-2.11159,5.06149,0.63633,-0.03887,2.02373,5.28007,0.63030,-0.09737,2.56999,5.25958,0.63277,-0.12291,2.25332,4.88389,0.64292,-0.20561,1.27963
8.08,3.08744,0.69121,0.08918,-2.84140,5.21859,0.63716,0.06460,1.91257,5.40302,0.63057,0.01124,2.53240,5.33471,0.62892,-0.01334,2.50091,5.15029,0.64182,-0.17645,1.58862
8.12,3.00547,0.69204,-0.03544,-3.05326,5.06832,0.64347,0.12653,1.44584,5.39619,0.63139,0.11452,2.17141,5.36887,0.63167,0.09375,2.29421,5.51231,0.62783,-0.11910,2.60902
8.16,3.07378,0.68902,-0.17055,-2.72852,4.67214,0.64758,0.17569,0.96429,5.10930,0.64072,0.19056,1.59352,5.17078,0.63743,0.17874,1.80723,5.52597,0.62673,0.05507,3.04029
8.20,3.40165,0.67777,-0.28107,-1.68523,4.51504,0.65746,0.21304,0.24031,4.76777,0.64758,0.23800,1.02344,4.78143,0.64649,0.24277,1.11369,5.32105,0.63469,0.17874,2.21441
8.24,3.80466,0.66350,-0.31423,-0.37992,4.09154,0.66624,0.20599,-0.68494,4.32378,0.65911,0.28602,0.12664,4.40575,0.65746,0.28031,0.10666,5.12980,0.64402,0.23400,1.19005
8.28,4.26231,0.65115,-0.29936,0.68507,3.69537,0.67612,0.14692,-1.34858,3.82515,0.67338,0.26163,-1.07029,3.93444,0.67118,0.25744,-1.04329,4.59018,0.65390,0.26049,0.37198
8.32,4.81559,0.63880,-0.25268,1.54284,3.59291,0.67804,0.07679,-1.52127,3.48362,0.68188,0.18446,-1.92858,3.53143,0.67969,0.18522,-1.91323,4.07105,0.66542,0.26316,-0.41724
8.36,5.20493,0.62975,-0.17150,2.21216,3.35383,0.68079,0.03201,-1.72413,3.21039,0.68765,0.10252,-2.57898,3.28553,0.68627,0.09585,-2.49204,3.72269,0.67585,0.23457,-1.34924
8.40,5.41668,0.62426,-0.06669,2.61299,3.38116,0.68298,-0.06041,-1.83185,3.09427,0.69231,-0.03011,-2.88361,3.12842,0.68874,-0.02706,-2.65203,3.21722,0.68573,0.16083,-2.35124
8.44,5.56696,0.62426,0.04726,2.69716,3.57241,0.67585,-0.14425,-1.27381,3.23771,0.68518,-0.15873,-2.39624,3.21722,0.68353,-0.13587,-2.25702,3.07378,0.69094,0.03068,-2.91841
8.48,5.40302,0.62810,0.15759,2.45473,3.71586,0.66871,-0.16845,-0.55407,3.43580,0.67749,-0.23553,-1.49480,3.46312,0.67694,-0.21781,-1.52511,3.10793,0.68792,-0.09852,-2.78423
8.52,5.07515,0.63661,0.26373,1.68324,4.15985,0.66158,-0.16883,-0.18817,3.81149,0.66542,-0.27955,-0.48989,3.76367,0.66515,-0.26697,-0.52522,3.14208,0.68216,-0.20523,-2.18676
8.56,4.70630,0.65170,0.30699,0.53408,4.47406,0.65636,-0.18255,0.19254,4.32378,0.65335,-0.27116,0.44529,4.23498,0.65362,-0.25973,0.47163,3.59291,0.67091,-0.28583,-1.19256
8.60,4.18717,0.66322,0.29403,-0.41486,4.71996,0.64649,-0.17817,1.11554,4.69947,0.64319,-0.23953,1.25806,4.67214,0.64347,-0.22238,1.27553,3.98908,0.65746,-0.31156,0.07000
8.64,3.73635,0.67475,0.27230,-1.31536,5.10930,0.63908,-0.10271,2.32041,5.08198,0.63304,-0.17245,2.06740,4.99318,0.63441,-0.14654,1.79877,4.39209,0.64374,-0.27554,1.21294
8.68,3.35383,0.68682,0.19951,-2.32372,5.10930,0.63771,0.01982,3.01700,5.34155,0.62810,-0.06689,2.61538,5.30739,0.63222,-0.07184,2.11742,4.95903,0.63414,-0.19856,1.95703
8.72,3.10110,0.69341,0.06498,-2.75631,5.06832,0.63935,0.15340,2.93032,5.38936,0.62728,0.04974,2.72825,5.37570,0.62838,0.01486,2.47616,5.20493,0.62783,-0.11033,2.40232
8.76,3.11476,0.69121,-0.05374,-2.40920,5.04100,0.64374,0.38283,0.11910,5.28690,0.63112,0.18103,2.08380,5.26641,0.63112,0.14463,2.32623,5.39619,0.62453,-0.00210,2.61670
8.80,3.19673,0.68710,-0.12996,-1.92355,4.65848,0.69066,0.17398,-2.75551,5.02051,0.64511,0.23362,0.98454,5.08198,0.64155,0.23572,1.35930,5.51231,0.62700,0.11700,2.33841
8.84,3.47679,0.68024,-0.18903,-1.71103,4.33744,0.65829,-0.05564,-0.97395,4.63116,0.65143,0.23972,0.25235,4.68581,0.65335,0.24829,0.37926,5.19127,0.63524,0.20199,1.62925
8.88,3.98225,0.67393,-0.27688,-1.19732,4.09154,0.66679,0.10995,0.71657,4.24182,0.66322,0.25344,-0.44913,4.26914,0.66076,0.25515,-0.42055,4.94537,0.64484,0.24486,0.90633
8.92,4.33744,0.65691,-0.32718,0.25024,3.67487,0.67502,0.12843,-0.16369,3.77050,0.67393,0.21152,-1.25251,3.87296,0.67448,0.23172,-1.48660,4.56285,0.65527,0.26640,0.30846
8.96,4.78826,0.64264,-0.25630,1.70494,3.53143,0.68024,0.09032,-1.20275,3.44263,0.68106,0.14330,-1.81187,3.48362,0.68298,0.12481,-2.20356,3.97542,0.66597,0.27955,-0.48803
9.00,5.19810,0.63578,-0.15549,2.36064,3.43580,0.68271,0.00896,-1.82708,3.26504,0.68573,0.05907,-2.14931,3.28553,0.68408,0.02096,-2.11331,3.67487,0.67996,0.23572,-1.45378
9.04,5.32105,0.63085,-0.05545,2.57144,3.40165,0.68134,-0.07889,-1.75007,3.16941,0.68627,-0.03678,-2.22924,3.21039,0.68298,-0.04993,-1.80049,3.34017,0.68627,0.14787,-2.05747
9.08,5.38936,0.63057,0.05660,2.44745,3.66804,0.67557,-0.14578,-1.24390,3.31968,0.68243,-0.12672,-2.05165,3.29236,0.67996,-0.11281,-1.62065,3.09427,0.69121,0.06631,-2.46690
9.12,5.25275,0.63524,0.16350,1.73842,3.85247,0.66816,-0.17550,-0.70003,3.60657,0.67585,-0.20618,-1.61337,3.57924,0.67448,-0.18179,-1.33945,3.23088,0.69368,-0.06326,-2.48357
9.16,4.91805,0.64621,0.20752,0.73377,4.15985,0.66185,-0.20161,-0.08972,3.92761,0.66624,-0.27802,-0.59297,3.87979,0.66515,-0.23724,-0.63082,3.32651,0.68380,-0.14330,-2.12496
9.20,4.56968,0.65335,0.20847,0.01112,4.60384,0.65143,-0.19970,0.85512,4.38526,0.65088,-0.27516,0.88079,4.28280,0.65390,-0.24753,0.43722,3.65438,0.68326,-0.23553,-1.57817
9.24,4.07788,0.66295,0.19780,-0.45336,4.75411,0.64319,-0.13415,1.72691,4.77460,0.64072,-0.18732,1.86281,4.70630,0.64292,-0.19513,1.34514,4.13936,0.66460,-0.30394,-0.26863
9.28,3.68853,0.66954,0.17283,-0.89614,5.02051,0.63880,-0.02515,1.75761,5.05466,0.63578,-0.08804,1.97304,4.97952,0.63771,-0.11967,1.76198,4.43990,0.65362,-0.25096,0.90699
9.32,3.41531,0.67722,0.13206,-1.45060,5.17078,0.64402,0.02744,1.26124,5.29373,0.63606,-0.02916,1.93652,5.18444,0.63386,-0.04859,1.94684,4.90439,0.64511,-0.19742,1.36737
9.36,3.17624,0.68134,0.05774,-1.98906,4.96586,0.64210,0.05317,1.16345,5.28007,0.63249,0.04554,2.19549,5.28690,0.63304,0.03849,1.96682,5.22542,0.63880,-0.14882,1.87009
9.40,3.19673,0.68271,-0.03906,-2.19920,4.89755,0.64621,0.11643,1.13539,5.15029,0.63661,0.17760,1.73697,5.12297,0.63688,0.12310,1.60225,5.24592,0.63112,-0.05602,2.40934
9.44,3.39482,0.67804,-0.13396,-1.95915,4.64482,0.65225,0.15988,0.75825,4.89072,0.65088,0.21647,0.56042,4.89755,0.64402,0.17779,0.94074,5.35521,0.63277,0.07051,2.30162
9.48,3.63389,0.67118,-0.20599,-1.36485,4.20766,0.65966,0.18522,0.14424,4.47406,0.65609,0.19989,-0.19611,4.56968,0.65225,0.19951,0.21557,5.12297,0.63880,0.15206,1.56970
9.52,4.07105,0.66103,-0.25458,-0.43418,4.00957,0.66816,0.17607,-0.60435,4.11203,0.66597,0.18770,-0.65120,4.15985,0.66103,0.18960,-0.40705,4.73362,0.64621,0.19608,0.73404
9.56,4.51504,0.64896,-0.24982,0.71538,3.66804,0.67502,0.13148,-1.21479,3.73635,0.67201,0.15073,-1.10033,3.82515,0.66762,0.16502,-0.96204,4.45356,0.65527,0.20942,-0.08257
9.60,4.84291,0.63908,-0.18979,1.67173,3.46995,0.67914,0.06993,-1.58704,3.39482,0.67832,0.10271,-1.58796,3.51094,0.67502,0.11681,-1.54721,3.96176,0.66432,0.18503,-0.76169
9.64,5.18444,0.63304,-0.10233,2.23784,3.49045,0.68079,-0.00038,-1.77177,3.30602,0.68134,0.02363,-2.01724,3.34017,0.67859,0.03030,-1.85170,3.58608,0.67063,0.14120,-1.25714
9.68,5.33471,0.63030,0.00210,2.40060,3.44946,0.67941,-0.07737,-1.73498,3.29236,0.68106,-0.07432,-2.01790,3.36750,0.67667,-0.04478,-1.79215,3.41531,0.67585,0.08365,-1.68218
9.72,5.29373,0.63332,0.10385,2.14732,3.70903,0.67475,-0.15302,-1.31470,3.41531,0.67475,-0.15683,-1.51055,3.42897,0.67475,-0.11281,-1.61430,3.17624,0.67804,0.00648,-2.00467
9.76,5.17078,0.63963,0.17988,1.65611,4.03007,0.66597,-0.19608,-0.53594,3.76367,0.66707,-0.20123,-0.77082,3.70903,0.66844,-0.18903,-1.02728,3.29236,0.67749,-0.09299,-1.88557
9.80,4.82925,0.64786,0.24239,0.95781,4.22132,0.65746,-0.19513,0.27339,4.08471,0.65801,-0.21914,0.02355,4.08471,0.65746,-0.21018,-0.08469,3.49045,0.66954,-0.16636,-1.21757
9.84,4.45356,0.66021,0.26811,-0.00860,4.67214,0.64978,-0.17055,1.00915,4.49455,0.64841,-0.20199,0.84122,4.39892,0.65005,-0.18808,0.69579,3.72269,0.66213,-0.18922,-0.49002
9.88,4.05739,0.67146,0.23762,-0.88079,4.90439,0.64292,-0.11357,1.63481,4.87706,0.64018,-0.14254,1.42467,4.78826,0.64182,-0.14273,1.17562,4.22815,0.65444,-0.19989,0.14398
9.92,3.62023,0.67969,0.18598,-1.46900,4.96586,0.63963,-0.03182,1.94750,5.10930,0.63716,-0.07641,1.69515,5.07515,0.63825,-0.08556,1.41924,4.59018,0.64539,-0.18446,0.86690
9.96,3.41531,0.68682,0.11605,-1.90542,5.14346,0.63908,0.07336,1.52868,5.27324,0.63414,-0.00934,1.90423,5.17078,0.63524,-0.02839,1.59895,4.89072,0.63771,-0.12291,1.38920
10.00,3.25137,0.68957,0.02973,-2.20383,4.99318,0.64896,0.10404,0.78525,5.25275,0.63469,0.09070,1.73154,5.22542,0.63578,0.03582,1.82563,5.25958,0.63578,-0.05888,1.58333
10.04,3.19673,0.68929,-0.06365,-2.34661,4.74728,0.64868,0.10309,0.69553,5.05466,0.64347,0.14501,1.17853,5.06149,0.63633,0.13282,1.65280,5.27324,0.63359,-0.00191,1.83185
10.08,3.44263,0.68490,-0.16559,-2.17286,4.56285,0.65417,0.15797,0.64776,4.79510,0.64731,0.17341,0.79703,4.78143,0.64786,0.19532,0.84705,5.21859,0.63414,0.08708,2.01274
10.12,3.69537,0.67640,-0.26392,-1.29670,4.15985,0.66268,0.18027,0.10110,4.40575,0.65636,0.21228,0.28583,4.47406,0.65472,0.19265,0.13895,5.10930,0.64045,0.17645,1.75060
